ID,hamming_cluster
20120807122075,1
20050808051387,2
20181111181199,5
20120504120869,5
20080504080639,3
20051211050861,2
20080706082221,1
20040111033287,5
20120403121085,6
20070403070910,6
20180202182311,6
20040605042047,6
20140112132295,5
20181010182211,1
20070807071545,4
20110503110055,6
20170403170771,1
20070907072616,6
20120201122369,1
20090908090730,3
20150404150827,5
20151211150032,4
20160605160969,6
20140302140894,5
20090807090675,5
20150605152372,5
20090505091901,2
20080807081906,6
20080302080722,5
20030101032100,1
20180212171532,3
20070604071950,1
20100112092521,5
20051110051452,6
20130503132055,2
20090303090808,1
20060908061407,3
20130908131247,2
20090908091025,5
20150706150797,1
20140503142385,5
20171009172451,6
20050112040764,2
20051211050580,1
20081110080868,5
20101009101653,6
20160402162022,6
20040705040626,5
20120808120127,1
20101211100985,3
20071110071310,2
20141211142265,1
20180908181972,1
20030111023392,3
20140807142306,1
20041109042436,2
20040403042266,6
20150302151991,5
20120706120714,6
20040908042215,2
20151009152379,6
20050112041390,1
20081008081510,1
20181110181010,6
20170908171964,5
20090202091521,5
20120806121891,6
20140605142506,5
20090807091413,2
20130301131533,2
20100807102096,3
20121010121037,5
20160404160943,3
20070505071174,2
20120908120739,6
20170403170777,6
20150403151081,2
20110212101978,2
20171211171842,1
20150807152472,1
20151110152191,5
20051211052060,6
20060403060741,2
20121009122322,6
20141110141404,4
20110112102026,6
20101009101588,4
20061009061336,2
20060112050048,4
20160201161892,1
20140807141082,6
20070302072307,2
20180807180997,5
20080606081990,6
20070909071345,3
20160112150613,2
20120101120846,1
20040112032159,5
20180605181335,1
20180504182214,2
20131008131447,1
20050403051823,4
20081009081911,6
20160302161160,5
20030402031492,4
20141008141336,5
20171211171537,6
20120706121147,2
20040112033226,1
20151211151315,2
20041010042263,1
20031110030998,6
20050301051374,6
20070504072363,2
20170201170773,1
20110706112040,1
20050302050641,6
20180504182417,2
20181009180566,2
20081009081957,2
20100404101426,2
20130908132060,2
20050112041737,6
20180504181481,1
20110808111080,5
20140201140983,2
20120706121696,6
20141010141282,2
20160808160681,4
20130705131372,1
20080212072021,1
20040112031903,1
20041210041312,1
20090503090700,1
20071110072153,6
20140504142313,6
20070909070922,1
20140605141858,6
20130404130728,5
20080705080669,2
20161111161649,1
20110403111267,6
20171209171668,2
20101009101219,6
20060807061605,5
20100504102430,6
20150504152505,5
20170302170885,6
20160504160904,6
20040907041881,1
20111110110591,6
20061010061027,5
20110707111143,5
20120112112303,5
20130707131780,5
20110302111788,5
20120112112511,6
20120706120579,1
20100706100086,2
20090303091931,3
20091211091695,3
20100706100797,2
20050808052241,5
20050111041330,3
20070706070774,1
20110403112330,1
20180605181221,5
20090112081874,3
20160908161529,6
20150705151224,6
20160403161298,2
20100201101606,1
20160806161886,6
20030112021448,2
20151211150554,3
20171211170510,2
20030301030918,2
20041212041035,2
20110605110574,4
20090605090659,6
20040201041081,3
20120112112392,1
20161009161346,6
20150807150005,6
20030606031692,5
20081009080939,2
20080806081487,5
20130302131003,5
20101211102254,6
20090604092457,6
20090907090859,3
20181211180847,2
20131110132470,3
20140504141239,3
20170112160580,1
20150807151772,1
20040101041069,6
20121211121554,6
20140909142261,5
20040807042109,4
20040504040719,2
20060807062499,5
20150201152355,6
20180907180093,2
20170706170691,6
20070403071695,2
20180201180654,5
20030201032808,4
20170101172428,5
20160706162110,1
20050403051895,5
20110302112063,5
20060505062094,6
20040605041522,2
20050706051923,5
20120301122205,2
20180112170881,1
20060606060835,1
20120908120950,6
20100705101070,6
20160807160994,6
20080504080807,2
20071110070778,3
20100605101511,6
20180706181708,5
20181210181438,1
20170403171063,6
20090807091415,2
20041008042105,1
20070807070076,2
20100908101916,3
20140908141538,2
20150504151552,6
20181009182417,6
20101009102329,6
20110112100858,6
20110112101620,2
20090302091443,5
20160402162376,5
20180706181137,1
20070605072314,1
20120706120670,6
20080112072217,1
20031110030828,1
20170402171832,1
20050504051665,5
20050112042167,6
20100706100953,5
20130301132150,1
20151210150760,5
20030403032746,6
20030112023097,6
20150909151915,5
20080403082276,3
20160605161619,4
20180605182476,5
20101210100589,5
20061009062130,6
20030201030953,2
20100605101814,5
20130706131109,5
20120605120998,6
20080403080821,5
20110808111647,3
20080112071203,2
20071210071625,2
20071010071749,1
20170707171178,5
20080112070926,6
20050404051577,2
20140706141963,1
20090201092312,2
20030502031321,5
20180303182515,2
20110807110995,1
20101110100733,3
20170909171893,2
20140605141984,2
20030201032382,2
20150606151139,6
20060101061242,6
20050212042122,6
20160302160045,2
20180403180955,1
20140706141930,5
20081210081873,2
20031009030819,5
20130504131434,5
20130705131999,5
20071110070738,5
20080112071400,3
20030403033476,3
20180504181994,2
20170112161580,1
20060808061543,2
20070302071372,4
20100302101102,2
20071111070048,6
20140604142267,1
20030403031350,4
20180101180571,3
20100706100639,6
20180504180833,1
20120101120935,1
20150112141446,2
20041110041587,2
20141110141468,5
20100807101797,6
20061211061826,1
20060807060989,4
20061010060076,5
20040504040716,5
20160605161454,5
20100403101395,5
20180806181170,5
20160807161016,5
20090302092127,5
20031110033431,6
20160404162351,6
20090605092225,2
20180112171402,1
20080605081117,5
20120605120032,6
20170807172016,6
20170705172070,5
20030606032533,5
20170212161713,6
20100908102140,1
20120403120080,2
20170302172054,4
20071211071918,6
20080112071429,3
20170101172209,6
20040302041971,1
20170202170607,6
20170302171128,5
20060705060025,2
20060403061607,2
20180101182198,2
20060706060854,5
20031009030772,6
20130112120855,2
20120504120135,6
20180403180076,1
20090301091515,6
20060302061550,2
20130908130905,5
20101110100815,2
20120808120018,4
20111110111167,4
20180706181787,1
20150112142195,2
20080403080645,1
20121110122173,3
20161009162473,5
20130806131273,1
20131009131311,2
20141110142228,6
20160201161823,2
20130806131625,6
20080302081016,2
20110404111068,1
20161009160539,6
20130605132008,1
20130605131722,2
20100504100623,5
20070807071425,1
20170301171312,2
20111211111453,5
20111211111719,1
20051110050046,2
20101111100826,2
20051007052115,6
20120707120009,6
20130807132152,4
20120504121930,6
20060302060745,1
20030908033068,6
20080112071342,2
20170504172043,5
20080403081487,1
20070403071420,2
20140404142258,2
20170402172201,1
20180908181508,6
20050404052401,2
20180112171649,1
20120505121609,6
20031009033079,1
20110302110990,3
20030302030961,6
20030504031104,1
20161008161896,2
20070807070573,5
20170201172203,6
20160202160867,3
20090807091837,2
20060504060582,6
20180302180599,6
20081210081747,6
20090908091881,1
20150302152417,6
20170403170850,5
20051010052304,5
20050504052531,6
20040504041200,2
20111211110920,2
20050111040666,5
20100707102154,6
20090403090868,1
20030504033236,6
20040908042465,3
20080201082354,3
20090706091251,5
20051212051399,5
20140504140540,6
20150403151164,1
20040807042482,5
20060706060766,5
20101110100571,2
20040303041754,5
20030605032650,1
20111110112481,1
20080807080825,2
20120112112179,1
20090403091771,6
20071109070529,4
20030112021542,4
20050112042062,1
20070212062088,2
20030606032647,5
20070502071838,5
20150807150101,6
20070807070069,1
20130201132427,6
20030302031800,6
20181007181245,1
20040403040793,6
20151209151802,1
20100808100504,5
20090112081984,1
20160604161987,1
20150605152378,1
20130402131978,2
20160302160843,2
20110908111221,2
20171009171441,1
20070202070587,6
20040706042271,2
20180505180169,1
20160201161763,6
20160302162191,2
20110807110644,5
20031211032474,5
20161110161512,2
20120112112174,5
20090505090746,5
20160403161724,6
20060505062104,6
20151110152152,5
20091212091821,3
20110808112214,1
20160403162266,3
20121110121441,5
20030706030110,6
20060909060626,5
20041009042456,2
20160201162211,5
20170403170527,5
20120908121763,5
20120404120924,2
20151211152311,2
20060212052359,5
20080807080873,1
20181008182522,2
20070504071496,5
20180101180652,5
20050606050587,1
20120112112452,3
20031110030563,1
20100402101628,6
20180403182060,6
20121211121370,3
20040604042311,1
20130201132279,6
20180301180671,2
20180908180528,2
20070503071308,2
20050404051732,5
20110303111705,6
20170302171331,1
20150112141207,2
20151110151404,5
20141211142456,5
20121110122231,6
20120707121365,2
20120302122323,5
20081211082239,2
20160504162202,2
20050201050642,3
20100403100849,6
20030908033447,1
20160302161139,3
20100505100684,5
20050807052223,1
20180403182412,6
20131009132101,1
20030112023276,6
20030605033609,2
20050112041450,2
20120403121756,2
20050706050627,6
20080101080567,1
20151210150934,1
20031110030104,2
20030706030841,2
20100201100767,5
20140908142198,2
20040907041508,5
20150807150767,6
20160806161608,5
20100909102466,1
20160807161509,5
20100504102419,5
20061110060623,3
20041210041802,2
20170302171925,6
20150303151729,1
20130302132260,6
20100504101822,5
20061210060037,2
20110807111049,6
20141110140877,6
20030504031685,2
20150202152019,1
20141211141383,5
20061111061085,2
20180402180879,5
20040706041973,1
20030604032026,5
20101110100816,1
20030403031612,3
20130302130833,1
20110707111688,6
20040112030555,6
20171211171713,1
20050909051723,2
20100908102137,6
20040302041257,5
20150706150994,2
20090201092426,5
20120402122355,1
20171110170812,6
20160707161722,6
20060504060055,6
20030606032601,2
20120605120922,2
20080907081782,5
20160112152277,2
20050112041342,2
20100605101821,1
20070403071760,1
20050111040563,1
20060606060085,2
20051210051619,3
20091109092138,1
20121111120892,2
20121009122083,5
20120504121434,6
20141009142345,5
20070101071768,3
20070403071415,2
20160112150765,2
20050808050655,6
20140201141010,2
20030302031191,5
20141211141124,5
20070201071717,4
20130908130510,6
20171212170756,6
20120605120779,2
20040303042165,6
20050706051443,6
20090112081951,4
20030403032635,1
20061009061493,6
20070112061499,6
20101009101624,1
20160505161031,3
20140302140556,1
20150302151039,2
20040706041418,5
20151211152512,5
20150907150543,2
20070201072430,4
20161109160869,2
20130605131260,1
20041110041551,2
20070909070584,6
20030908030525,5
20180605182362,1
20050908051686,2
20170505170837,1
20120807122408,6
20080301082231,2
20100706102048,6
20030909031974,5
20100706100110,5
20111210112430,3
20030605030847,6
20140503142359,2
20140909140832,6
20070706071718,5
20080112071652,2
20100403101591,6
20160707162041,1
20180403180771,5
20150112141581,5
20050301051957,6
20090908091473,2
20080202082259,5
20030201031790,6
20180112172259,2
20121211120648,2
20060908061960,5
20090605090988,5
20170604170943,6
20180706181269,1
20040706041185,5
20180706181957,2
20120907120715,6
20090706091454,6
20060301062055,1
20040504042055,6
20170101171808,6
20061211062057,3
20050807051619,1
20030201031529,2
20090302091664,2
20180908180502,1
20040112030165,3
20140504140981,1
20130101131231,6
20180908181945,5
20131110130961,4
20060201060073,1
20030201032266,1
20110403111591,3
20141211141180,5
20100808101967,6
20100705101912,2
20100908100523,6
20070605071591,5
20070112061998,2
20080112071119,5
20071212070073,2
20040605040745,6
20090201090579,2
20120403120687,6
20151211150805,2
20091109091399,2
20050605051841,1
20060705060039,5
20030101032294,5
20050402050533,2
20030504032270,1
20121211120781,2
20170909171125,2
20041109041668,6
20100706101685,6
20110807110822,6
20110808110002,5
20050504051454,5
20180806180933,1
20050112041527,5
20110403111984,2
20090111081049,2
20040112032390,2
20090605091325,5
20160212152047,5
20180706182436,1
20090807092408,2
20111009110508,3
20060303061303,5
20170112160661,6
20150201151655,1
20150504151356,6
20150302151834,1
20051211051043,5
20140504140565,6
20180403180525,5
20050402052393,2
20170302170658,3
20070201070563,1
20031110030583,5
20080807081588,6
20121110122486,2
20161109160808,2
20160302160656,2
20090201092303,6
20161110160620,5
20110112100052,1
20150807152017,1
20040202041091,1
20040505040534,1
20090403091427,1
20160706161026,6
20100908102453,2
20130504130544,2
20150112140623,2
20081009081828,2
20081109082025,5
20120504120669,1
20080705081344,1
20040606040867,3
20170301171405,4
20060606060575,1
20120605122049,5
20050112040760,4
20111007110581,5
20070302071331,2
20110112100553,5
20101110101940,4
20170303171885,2
20070706071493,1
20030605031152,6
20090706091185,5
20090605091608,5
20051010050045,1
20050302052133,4
20060908062136,2
20130908130667,6
20130908131009,5
20091009090502,6
20180403182256,2
20050908051433,1
20131008131702,2
20180112172042,2
20030112021612,2
20040808041336,6
20170706171566,5
20100908101611,2
20181008180590,6
20061211060958,6
20110706112282,5
20131110132040,1
20100807102210,5
20111211111000,2
20110807111726,2
20070403070513,2
20140504140647,2
20070112060549,5
20081211081698,1
20140403141044,1
20111008112061,2
20070605072139,2
20040403042105,5
20050504052299,2
20100908101822,5
20170606172143,2
20040706041311,5
20130605132371,6
20040101040964,5
20041111041365,2
20090112080871,2
20040605041383,5
20131009131292,5
20041211040789,6
20110605110675,2
20140909140151,1
20031108031909,5
20060806062336,1
20170604171912,1
20160807161414,2
20140201141256,5
20180402180764,2
20150908150003,1
20100907101422,6
20161110161764,2
20100505100972,3
20080604082501,2
20030605032202,1
20121010121196,5
20110806111764,5
20080403080639,2
20131211130696,2
20120908120858,4
20110301111148,3
20120908121485,5
20041211041892,1
20041009040899,2
20161008161346,1
20060302061281,2
20100605101608,5
20170706170555,6
20121212121700,5
20050706052237,1
20080706081454,6
20130112121906,2
20040706042104,5
20170705171087,1
20031110033000,1
20050604051784,2
20121009121122,6
20030806032714,1
20151009151675,5
20091211092312,2
20170212161290,1
20120402120553,6
20070707070035,6
20101110100848,5
20050302050059,1
20110605110522,1
20091009091633,1
20030403032814,4
20120707122094,1
20091009090025,1
20160403160666,6
20100908102363,5
20130807130592,2
20131111131262,5
20091110091987,6
20120403120653,1
20180402181278,1
20050402051014,3
20030201033140,5
20030201032020,2
20060707060903,2
20150201151678,1
20110504111932,6
20050302050121,5
20170403171773,1
20151009152020,1
20091110090911,2
20060909062567,5
20090504090692,1
20110112101792,2
20170807172438,5
20110112100500,4
20090606091379,5
20160112151695,6
20050706052133,2
20070504072336,1
20050402052228,2
20050807050083,1
20150201151202,6
20061110061264,1
20100403101612,6
20141212141956,5
20030604033090,2
20060908060737,2
20170302171385,5
20141211142405,2
20151109150773,4
20120909122194,6
20090403092215,5
20110403110583,4
20171211170920,6
20080605081292,5
20140909141544,1
20060704060082,5
20060403061422,1
20170201171139,6
20160504162489,5
20051211051217,4
20141211142222,3
20090706092212,1
20130112121057,5
20100807102383,2
20180112171350,2
20040908042487,2
20140303140513,6
20151211150765,5
20050302051253,5
20060504061385,6
20040402042386,5
20050201050979,1
20060605061181,5
20030403030160,5
20151211151362,1
20090705091727,2
20140302141810,2
20060302060885,1
20120604120060,2
20040402042262,6
20140908142007,1
20100909100040,4
20040707040071,6
20120504121417,3
20110604111190,2
20100706101753,3
20060807061184,2
20140201141434,2
20060605062321,6
20140112130973,1
20050908051076,1
20060908060692,5
20130312120991,6
20161211160766,6
20080504082007,5
20090112081191,2
20131211130840,3
20051212051291,5
20110504111965,6
20150706150701,6
20040403041837,4
20140111130560,2
20160908162325,2
20150303152279,5
20091010091283,3
20041110040116,2
20111009110528,1
20141212141362,6
20120112110858,6
20150706152252,2
20180201180594,5
20130111120525,1
20161211162376,5
20141210141522,2
20090605092360,4
20100503101223,1
20180101182325,6
20090302091109,3
20080403080067,5
20071008071525,3
20090706090919,2
20091210090027,3
20040605041932,2
20140202140168,6
20140807141030,6
20100302101124,5
20130302131041,6
20100808101065,5
20100706101027,6
20110909112265,2
20100202101219,1
20171009172056,5
20160605160076,1
20150807151575,1
20130907132185,5
20070908072274,2
20040503041562,1
20060403062342,2
20111110111821,5
20100504101649,5
20171010170879,5
20060504062163,2
20120505121318,1
20150505151130,6
20180706181411,5
20040403041352,1
20091009091836,3
20140201140563,2
20070302070549,1
20121009122095,5
20070403072287,1
20120101122073,1
20071110072381,5
20031210032525,3
20090111081614,2
20080201081864,5
20030908030596,2
20040201040598,5
20180605181073,6
20040201041779,5
20140604140861,2
20121009120848,5
20030706031242,1
20091010090636,6
20090807090543,2
20080301080694,5
20170302172329,5
20111009111789,6
20091110091688,6
20180302182421,2
20110908112249,5
20170111162458,2
20121211121380,6
20080111071466,6
20080112071544,2
20090201091075,2
20031211031634,6
20150112142032,5
20170201170599,1
20100201102175,2
20180302181323,6
20090504091606,2
20180504180511,1
20050908050950,5
20120212112142,5
20170505170977,6
20120403120571,5
20080605080097,1
20070303070750,6
20171211171927,6
20180706181665,5
20171110171663,4
20130706131905,2
20060504060554,4
20130112120789,5
20160605161820,6
20170908171864,5
20030807033015,2
20100706100769,6
20180112171872,5
20161109162099,1
20061211061595,2
20080604082173,4
20060706060983,5
20040112032574,6
20031009031827,1
20151010151047,2
20030302031064,1
20070303071908,6
20120403120765,1
20070403072017,5
20130302132431,2
20110605111970,6
20160907160897,4
20160302161248,4
20120605120642,6
20180908181050,5
20110112101484,5
20110201111061,2
20060807060564,6
20060706062163,1
20030807033155,5
20100402102059,2
20150908150098,6
20181009180721,6
20131110131012,1
20080807082051,1
20060111050707,6
20151211152230,3
20070807071828,2
20050403052226,2
20050402051519,2
20140112130711,2
20050807051274,2
20030706033514,1
20120605122114,1
20031008031342,2
20180706182205,5
20060112050539,5
20120706121011,2
20070403071008,6
20080402081877,3
20170606171632,5
20061009061651,5
20050201051729,1
20070302071932,6
20050605050874,2
20040201042434,5
20090112080017,2
20140201140800,5
20060302060503,5
20120706120651,1
20060201060723,2
20090907091728,2
20050706052068,3
20170706170575,2
20110212102410,2
20140807141127,1
20050403050085,4
20180202182202,3
20071211071026,1
20090706092301,2
20130303131913,2
20161109162397,2
20060112050994,3
20080101081488,5
20100403101622,3
20080504081617,5
20080403081861,6
20180908181472,2
20180302181267,1
20140111130720,2
20130112120583,6
20100212091045,6
20030604033596,6
20180605180891,6
20071110071953,5
20110706111512,2
20060112050066,5
20110908111918,6
20130302130989,1
20120201121557,6
20130807130674,6
20030403031553,4
20091210091492,6
20111009111762,1
20171211172273,6
20181211181221,2
20131110131687,3
20140403141155,1
20170806170662,2
20170302172001,2
20090202090832,5
20040706041606,5
20070603072266,5
20091212092202,5
20030806031448,2
20151110151010,5
20050303051602,5
20050301050702,6
20100403101530,1
20070101071827,5
20110806111761,5
20071109070953,1
20070302070961,6
20100404102059,2
20121109121935,6
20060504062503,4
20111211111794,1
20111009112220,1
20090201092281,1
20101211100930,1
20100403100595,6
20131009132428,3
20031009030641,1
20040705040044,6
20180605181054,4
20070908071597,4
20030201032687,6
20060403060905,6
20041008042239,3
20031211032290,2
20120605120672,3
20170604170868,5
20160302160875,5
20150807150561,1
20130504132473,5
20170112160074,6
20070605070522,5
20030908030138,5
20180302180140,6
20111009111632,5
20110302111389,1
20130112122078,6
20181110181197,1
20041211040033,5
20170503172220,1
20151109152046,6
20050605051909,2
20070201070814,2
20030112022782,2
20040505041321,5
20120402122023,1
20060605061266,6
20050808051920,6
20040302040087,6
20070605072000,5
20040303040758,5
20171111172225,6
20070605070743,4
20080908081119,1
20161211161671,6
20170403170505,1
20150101150053,6
20090101092161,5
20160706162462,2
20170807170608,6
20120908121331,5
20070908071300,1
20100707102135,2
20030504032637,3
20131210132294,5
20160404162221,1
20170706172227,2
20071009071220,5
20051009050813,5
20150806151888,1
20071110071178,5
20130404132257,1
20180201182434,6
20070806072546,1
20110706110597,6
20150707152204,5
20181009181723,2
20100706101386,2
20081212081636,5
20030504031571,5
20080201080774,3
20120211111809,6
20150302150697,6
20140302141155,1
20181009180915,5
20060807061627,1
20141009140871,1
20120907122205,5
20030706031296,6
20171109171380,6
20180908181108,6
20101009101470,2
20090404092324,6
20120403120746,5
20150212142248,6
20120111111499,1
20040112032548,2
20111110111369,2
20050908051656,6
20030807032237,5
20040808041262,2
20070112061097,4
20030303033111,4
20050402052209,1
20050302050918,1
20101010101394,3
20140403142110,2
20170504172346,2
20060112050591,4
20080403080127,4
20040908041293,3
20090302090643,1
20161110161391,2
20171210170639,4
20150504150880,2
20090303092206,6
20170504171364,6
20130807130779,4
20030706030588,5
20030402032529,3
20130403131539,5
20111009111119,5
20170605171468,2
20050201051154,5
20111109111686,6
20081211082472,1
20150606151303,2
20120907120801,1
20160605161927,1
20100807101782,1
20171008170721,1
20180503182460,6
20040302041087,3
20060909061415,1
20060301061007,2
20130504131877,6
20150202150795,6
20111110110770,3
20120807120546,5
20110605110029,4
20140504140514,5
20180504181649,6
20050807050589,1
20071110072090,5
20170807171141,6
20170706171363,1
20120302120647,2
20090202092032,1
20100706101668,2
20131211130787,2
20131110131622,2
20090505091155,2
20111210111402,2
20150201151552,2
20111009111961,2
20141110141837,3
20110706110827,5
20090605092096,1
20120201120137,6
20131009131595,5
20040705041060,2
20090111081003,2
20151110151878,6
20040908042546,6
20130807132521,6
20080909081912,1
20050401050535,6
20071009070980,4
20030908030041,3
20050706051758,1
20091209091255,5
20030403031823,2
20090706091860,2
20160111151887,5
20090112081575,2
20140807140020,4
20110112100896,6
20060908061767,6
20050908051521,2
20040302041288,3
20160112151467,1
20030301032134,6
20181009181960,5
20070101071541,2
20150807150794,2
20070504072560,1
20060908061495,6
20080909082194,3
20100908102434,3
20101211101427,2
20030605030637,6
20131109131788,3
20030504032159,5
20140202141327,5
20061009061324,2
20130706132023,3
20040707041860,2
20100403101343,6
20040606042079,2
20110201110962,6
20130301131128,5
20110908111446,2
20090112080014,1
20100112091548,6
20030909031850,1
20120402121940,2
20060706062512,5
20081110080644,1
20170201171914,1
20090706090601,5
20150504150926,6
20130111121399,6
20051009051053,4
20090908091751,2
20120706120528,2
20180201180968,1
20110807111258,5
20180908181426,6
20030112020614,6
20030605031539,5
20110606111719,5
20080605081333,6
20070502072411,2
20090706092515,5
20180403182395,2
20050705050766,1
20100706100510,1
20060112052323,3
20100808100872,5
20060605060614,2
20090605090980,5
20121211120841,2
20140806142472,2
20170807172535,1
20060606061207,6
20160302161342,2
20160907161995,1
20040403042322,5
20130402131063,5
20151211150659,5
20081211080894,1
20050605051696,2
20130504131813,5
20120807120681,6
20080504081908,2
20131110132133,2
20121111122461,5
20110403111840,5
20110706111527,5
20051110050659,1
20050201052163,5
20120605121928,2
20131211130651,6
20141110141186,6
20181212180953,5
20140403140013,4
20051111051592,6
20110806111506,5
20050504051008,1
20120605122213,6
20100201100012,6
20071009070621,3
20140201142302,5
20150706150525,1
20130807131328,3
20090504091281,2
20060706061931,2
20160908161995,1
20110908112245,6
20110112101033,1
20121110121140,2
20181211182514,5
20070302072120,5
20180201181331,6
20160706162465,5
20151008151310,3
20180112170969,6
20120302121656,5
20161009160654,1
20081211082497,1
20090201090681,6
20110201112384,2
20091009091269,5
20181110181578,3
20090807092238,6
20061211060798,1
20070101070765,1
20160706162032,5
20061211062290,5
20040201041530,2
20170807171278,1
20101211101303,6
20100201101018,3
20100504102190,6
20040807041580,1
20041110042298,6
20140908140640,6
20120705121029,1
20070908071283,5
20111211112314,5
20090807090692,1
20121008121351,1
20100302101946,3
20110807111838,6
20120604120572,6
20150504151327,2
20140807140506,1
20180301182032,3
20080302082211,2
20120302121573,5
20060706060526,2
20100706101797,6
20130101132022,1
20050402052181,1
20050201050911,6
20050706050760,6
20130312121977,2
20091211090614,6
20101009102278,2
20120505122432,1
20070605070588,5
20160504162416,6
20030402031799,6
20110212102515,5
20091009090865,2
20030302032918,5
20090201091978,1
20160112150808,5
20091110091193,3
20131008132213,2
20080303081059,2
20170403171002,2
20170606171149,1
20070706072408,6
20140402141602,3
20130605131783,2
20080403081347,3
20170111162238,1
20130504131190,5
20120706122402,5
20181211181697,6
20110706110113,1
20080908082168,6
20180111171351,3
20060201062349,5
20120112110164,1
20180402181783,1
20110302110920,1
20080908080706,1
20030112023181,5
20150706152301,6
20171211172432,5
20040403040042,1
20130404130856,2
20060908061042,2
20180706182121,5
20130605132440,1
20040909042367,6
20150212141813,5
20131211130085,5
20070705070645,2
20090404091546,3
20071009071675,5
20170604170854,5
20150404150125,1
20150302151605,6
20130605131365,5
20030202031313,5
20060604060042,2
20070706071861,2
20101110102282,5
20060706062085,5
20130303130669,6
20030505033406,2
20160302160928,5
20091009092203,2
20070302071548,2
20061110061439,1
20130201132205,6
20040503041127,2
20120705121836,6
20150404151449,1
20081110080050,5
20170201170804,6
20050807052398,2
20120504120663,5
20120504121510,5
20171009170709,5
20051211052430,1
20090707092188,6
20130504132502,5
20131111130853,5
20061109061731,6
20181211181754,5
20070909071169,2
20061211060910,5
20030112023692,6
20090403091645,1
20170403170891,2
20031212033196,5
20140706140629,2
20171211171362,5
20040101041578,6
20140112131976,3
20090605090590,6
20130212121356,1
20170705170543,1
20060403061972,1
20070112060713,6
20091110090121,4
20170112161101,3
20151211151041,6
20160111151899,1
20060112051652,2
20110504110679,1
20120605120136,6
20060112051838,6
20120605121118,5
20041110042488,5
20081109080967,2
20180908180873,2
20171111172360,5
20080403081751,3
20080706080667,2
20111110110610,5
20070504071233,1
20160403161544,2
20040706040562,6
20130502132202,5
20070504072509,2
20170908171212,1
20170404170679,2
20120807121434,1
20111110110842,2
20080605081347,2
20101111101625,5
20031009033186,1
20130706132303,4
20170302170562,6
20180605181331,2
20040807041268,1
20161211162092,3
20130403130984,5
20061210062427,5
20150302150912,6
20141212140543,5
20080302081226,1
20101211101463,6
20130605131502,5
20131009131096,5
20040302042353,6
20131110132419,5
20131110131025,2
20071211071459,6
20050112040531,1
20130807131213,2
20110302111927,4
20150112141969,6
20151009150099,6
20131009132080,6
20050908051217,3
20031009033007,5
20040605041111,6
20030808032862,2
20100807102110,6
20140403141801,6
20081110082414,5
20080707082272,2
20080806082328,2
20130301132228,5
20161110161489,1
20110808110753,2
20160605160819,5
20081009081702,2
20151211150716,1
20130807131460,6
20160605160680,1
20111009111713,3
20140908142367,1
20080504082165,4
20140302141504,6
20030706031571,2
20121009121991,3
20040807041093,2
20150504150671,2
20170503170908,2
20150504150885,1
20110605112303,4
20170505171927,1
20120112112239,3
20141111141154,6
20050201052298,1
20170404170799,6
20080504082486,4
20040605040533,2
20070504071721,5
20090807091777,2
20100403100073,5
20150112141023,5
20081211081527,2
20100302102275,1
20180101180555,6
20081110080540,5
20110908110935,3
20160112151352,1
20171110170948,1
20170605171134,5
20150302151269,2
20161110162092,5
20121211120983,1
20160202161634,2
20170202171575,6
20180807180660,1
20110908110836,1
20160403160855,5
20030302033364,5
20090112080911,3
20091211091023,4
20050212041483,2
20060403061034,3
20170302172034,5
20061009061428,2
20060807061555,5
20140806140599,1
20080706080767,4
20050301052225,1
20100504101696,5
20140212130536,3
20101009100614,1
20140212131781,4
20130303130558,5
20060908061182,5
20030212021051,5
20181009181641,1
20050908051086,6
20111110111562,1
20060807062388,3
20130908132063,5
20121009121067,1
20120111112338,3
20180606181686,2
20111211112281,6
20160807160905,6
20081009082210,6
20181009181994,2
20100605101295,5
20050201051455,2
20031009031478,6
20090908091597,2
20100302101143,5
20050403051732,6
20150504151604,5
20110705110627,5
20140807140099,3
20111010111880,6
20181110181706,1
20140212130561,1
20100706102504,6
20070705070950,1
20180112171823,3
20150201151955,2
20111211112293,2
20170111162244,1
20180706182285,5
20130112121050,2
20140706142528,6
20090706091746,1
20161110160761,4
20180112170501,4
20140605141783,1
20111110111101,2
20090807090703,6
20180112171693,2
20170908172084,6
20130604132222,2
20130605130570,5
20130403130514,6
20030301033222,1
20150201151423,1
20180706181264,6
20170605171963,6
20050706051497,1
20180907181090,5
20090706090052,5
20130707131516,1
20071109071521,2
20061008061692,3
20171212172072,6
20071009071917,2
20181111180657,1
20070112062365,6
20050403051114,3
20140605142006,1
20180302180739,1
20070112061937,2
20050505051516,1
20080101080928,2
20130706132269,6
20171009171829,2
20170606170610,1
20070908071210,5
20100504102041,1
20130807132398,6
20150907150990,4
20041110041256,6
20110403111484,6
20090504092358,2
20080402081904,6
20110807110092,5
20060111051042,6
20091009092210,2
20160302161261,5
20171211171632,5
20041210042457,1
20141110141566,5
20140302142166,6
20030112021367,1
20071009072312,5
20121009122202,3
20130707130895,2
20100201100532,3
20150101151125,6
20071110071851,1
20060403061038,2
20151110151752,6
20130806131810,6
20121009122030,5
20170504171702,1
20160605162150,6
20140403141820,1
20171109172373,2
20040301041024,2
20030403032204,5
20130705132406,6
20070302071349,1
20160706160516,6
20110605111809,5
20170101171822,1
20150909151195,1
20030111020763,3
20180604181357,6
20080302081756,1
20111009110643,1
20120303122514,3
20160401161479,1
20120503122506,5
