ID,lcs_cluster
20120706120935,3
20170403171196,2
20160101162067,3
20170212162180,1
20111211112292,3
20181212182323,3
20171211171218,1
20120403122390,1
20031009033254,1
20040808040037,1
20161008162433,2
20140806141640,1
20090605092284,1
20080403081475,1
20051211050547,3
20141111140954,3
20171110172232,2
20100908102444,1
20140605141686,1
20121211121699,3
20030805031777,1
20040909041191,3
20100706102462,3
20120403121660,3
20131210131693,1
20150807151127,3
20140403140773,3
20110504110062,3
20080806081124,3
20100201102098,1
20071010071697,3
20070606071621,3
20180403181550,1
20071211070671,1
20180402181724,1
20081211081905,3
20080604081003,1
20130403130822,3
20100201101269,3
20090908091832,1
20050201051003,1
20050706051882,3
20031212030076,3
20060605061175,1
20070706070962,1
20150706151024,3
20111008110590,1
20070504071390,1
20150606150113,1
20151008151100,1
20160504162389,3
20071211072093,1
20051110050791,3
20171210170634,1
20130807132407,2
20140908142500,1
20110907110777,1
20131110130154,2
20121009120948,1
20121009121240,1
20180505180820,3
20110605110065,1
20100112091534,3
20070101070951,3
20161211162036,3
20040111032461,3
20160605161853,3
20140605142303,1
20030403031882,1
20120201121505,3
20130402130813,1
20180807181499,3
20080605081018,1
20101009102516,3
20050807051016,1
20050504050652,1
20160201161611,3
20120706120920,3
20080705080682,3
20080302081776,3
20161110160506,3
20110706112208,1
20121110122406,1
20060504060593,1
20130908130712,1
20180604182010,3
20030908031541,2
20050908051616,1
20111010110513,1
20130605132260,3
20170302171764,3
20150705151337,3
20160211151040,2
20100907100709,1
20110112100872,1
20131009130866,1
20110302111362,1
20040101042147,3
20041211041885,3
20080302082204,1
20140302141065,1
20090403090994,3
20131009132161,3
20170212162264,3
20110503111010,1
20140706140587,1
20090908090983,1
20170201172464,1
20131009131984,1
20100301101027,3
20110604110755,1
20070806071511,1
20130403131374,1
20050705051466,3
20140807141000,1
20150807151003,1
20030705030077,3
20050403052325,1
20171010172370,1
20140807141980,1
20100503100823,1
20180403180867,3
20110201110607,1
20060302061959,1
20110807111179,1
20141009140658,1
20161109162427,1
20171109170725,3
20180201180827,3
20080112072490,3
20161211160669,1
20111211111276,1
20140403142474,3
20131110132454,3
20141110140840,1
20150302151908,3
20160503160881,1
20050503052316,1
20061212061692,1
20110505110644,1
20070202070889,1
20110706111393,3
20060706061455,1
20110201111962,1
20161009161912,3
20120908121880,3
20060908062225,3
20180807182143,3
20180505182341,1
20100404102415,1
20161109161407,1
20120605122185,1
20030705033279,3
20080302081605,1
20170101171859,3
20111110110551,1
20181109181205,3
20140404141753,1
20140605142137,1
20130402131443,3
20090706091842,3
20090908092018,3
20030908032250,3
20110605110173,3
20080201080980,1
20081211080765,3
20040101042383,1
20160112150515,1
20130605131770,1
20080807080632,1
20171009171891,3
20100807102106,3
20130201131759,1
20110403111945,3
20030604032436,1
20120707120624,3
20180402181214,3
20180112170604,3
20051009050620,3
20030100014169,3
20080909080821,1
20070403071217,3
20140807142259,1
20040908041035,1
20050907050710,1
20041211041598,3
20080302081245,3
20040503042375,2
20140504142129,1
20101110102203,3
20081210080866,3
20080402080891,3
20140402141321,1
20080605080766,1
20141009140739,3
20061009060894,1
20170504171443,1
20030302032989,3
20100402101616,1
20141010142011,3
20141009140861,3
20030907031708,3
20060706060811,1
20071009072485,1
20061009062018,1
20030202033122,1
20090403092512,1
20040807041469,3
20031110032986,3
20150706150685,1
20161110160917,1
20060605061565,1
20091211091656,3
20031110032295,2
20130604130761,1
20180807181842,3
20061009060708,1
20181009180056,1
20180909181369,1
20170301170130,1
20090111080843,1
20170212160582,2
20110403111924,3
20161211161134,1
20121210121214,1
20141211140544,3
20100112091338,3
20060908062314,1
20131211131436,3
20090101092214,3
20050404051037,1
20120302121473,1
20170403170695,1
20081110080570,1
20180504180838,1
20071009071793,1
20181211180024,1
20040112030017,1
20051212051078,3
20180504182153,1
20160908161391,3
20180201180890,1
20090706091015,3
20181109182312,3
20070807071505,3
20120605122134,3
20040112033608,2
20041010041135,3
20180706181673,1
20090606090542,1
20031009031180,3
20111009111634,3
20100504101183,2
20180707181069,2
20060807060696,3
20161009162032,3
20141110141517,1
20040707042250,3
20040504041542,1
20181211180801,2
20100403102193,1
20090707090799,3
20090402091988,1
20100201101230,3
20130403130849,1
20140504142161,3
20170605171902,1
20181111181677,1
20100201101329,1
20090908092514,1
20091110092387,1
20170707171970,3
20180807180990,1
20030504030824,1
20031210033532,1
20030807033336,3
20150605151959,3
20170403171778,1
20040302042054,1
20181110181907,3
20170303171134,3
20111210111796,1
20150605150986,3
20130202132460,1
20170807171003,1
20080303081469,3
20120302121192,3
20140112131436,1
20150112142122,3
20171110171860,1
20140807142205,3
20181110181848,2
20130605132200,3
20051008050642,3
20131211132206,1
20080403080088,3
20071109072161,1
20070201071634,1
20170403170645,1
20111009111671,1
20170706170059,1
20170212160663,1
20071110071620,3
20050112040811,1
20120302122058,3
20180706181342,3
20050212041728,3
20170605171475,1
20070706072114,1
20120402122321,1
20120112112206,1
20120404121236,3
20061110062221,3
20081009081388,1
20130908130516,1
20141009142283,3
20161110162012,3
20150111141747,3
20130504131497,3
20131110131050,3
20061009062216,1
20060908060046,1
20061211062262,3
20140806141099,1
20130402131601,3
20060605060529,1
20140908140774,3
20131210130896,1
20080404080889,1
20060201061396,3
20031009033550,3
20030807032433,1
20180302180933,1
20170211161183,2
20030112021684,1
20050605051244,3
20080908081057,1
20170201170780,1
20140605142201,1
20181008181314,1
20100201100036,3
20101010100521,1
20101110101129,1
20060808060968,3
20031010033400,2
20150807151196,3
20170807171980,1
20180908181784,3
20031008030901,1
20040302042448,1
20070302071997,1
20170909171450,1
20100503101394,1
20131110131431,1
20140401140745,1
20091110090638,1
20101109102173,3
20140201142196,1
20031109030911,1
20031009031115,2
20080908081363,1
20140504140773,2
20140605141605,3
20181211181124,3
20030604031600,1
20090403091381,1
20180403181257,3
20170402170942,3
20130403132422,3
20141009142478,3
20180908180850,3
20040112030020,1
20100302101523,1
20140605141229,1
20150212141344,1
20080706081806,1
20051009050522,1
20070112060546,1
20040807042424,1
20081009080780,1
20080605080679,1
20120101121324,3
20090111081251,3
20100807100956,1
20111110111219,1
20041010041705,1
20030505030938,1
20180605180513,1
20041211042358,3
20080504081077,1
20090202092346,1
20060302061963,3
20030404032872,1
20170504170716,1
20170112161941,1
20140909142134,3
20150303152032,1
20110908112130,2
20080201081254,3
20100908100664,3
20090606091387,3
20080403081037,3
20120908120728,1
20060707060936,3
20170301170831,1
20070605071246,3
20070707071109,3
20150807150547,3
20030212023335,1
20130706131590,1
20090504091972,3
20170202171116,3
20110504110608,3
20150505151085,3
20060402060749,1
20130403130511,1
20060212051935,2
20181109182147,2
20130112122143,3
20050504050832,1
20130604132419,1
20101211101516,1
20171211171938,1
20091008090141,1
20040504042520,3
20120605122170,3
20160302162355,3
20050605052495,1
20130403130857,2
20121110120030,3
20120403122466,1
20150807150540,3
20090201091881,1
20101211101655,3
20070706071434,3
20150908150764,3
20041009040117,1
20090908091202,1
20100605101012,1
20081009081336,3
20180112170928,1
20041110041799,3
20050707052066,3
20131211131996,1
20061210062079,3
20071211071165,1
20090606090125,3
20120705121127,1
20031009031711,1
20091110090785,3
20090908090950,3
20100808101514,1
20110302110889,1
20121111120833,3
20100908100010,3
20090504092368,2
20110402110775,1
20080504080844,3
20081111080832,1
20060908062407,1
20160504161049,1
20070112062312,1
20070707071667,3
20171110172208,3
20030112021154,1
20100504101794,1
20080605082044,3
20060504061834,1
20120606121193,1
20150403150954,3
20111212111484,3
20081009081800,1
20150706150501,1
20040706041364,1
20181009180826,1
20110201112319,1
20030112020938,1
20050908051949,3
20120112111141,3
20141210141937,3
20041211040142,3
20050807050607,3
20110404110514,1
20070707070603,3
20041109041932,3
20111109111397,3
20080907082279,3
20030504032807,1
20140906141621,1
20060403061637,1
20140706142108,1
20030201030961,3
20120705122214,3
20171009171914,1
20180111171910,3
20090908091691,1
20180504181999,1
20110201110548,3
20170807172411,1
20140403140648,1
20101210101252,3
20040504042124,3
20161110160796,3
20120112110904,2
20050908051188,3
20140605140501,1
20150807150653,3
20140302140874,1
20150403150662,2
20060303060036,1
20040504041953,3
20090505090862,2
20050112040563,1
20090112080025,1
20080503081985,1
20150303150888,3
20050201052295,2
20040908040786,1
20150301151160,3
20100908102256,1
20141009141005,2
20170505171038,3
20100302100109,3
20070403070958,1
20080302080733,1
20060302060655,3
20140605141012,3
20140706140556,3
20110112102106,3
20130707131610,1
20150706150776,3
20130706130525,1
20150201151784,1
20070404070934,1
20130807131228,1
20081211080851,3
20160112151914,2
20180807182397,1
20051211051819,1
20060302060077,1
20060201061122,1
20050605052227,1
20180112171515,3
20120403120026,3
20130112121798,3
20041009041107,1
20080908081818,3
20111212111181,3
20130604131997,1
20150706152079,3
20090808091569,1
20070404072245,1
20150303151658,1
20090111080529,3
20080504082376,1
20090706091432,3
20080808080160,3
20090505091682,3
20170404172058,1
20180112171179,3
20060707061378,3
20090302092105,1
20120909122327,2
20030201033134,3
20080807081910,1
20041111041543,1
20040605041954,3
20091211091249,1
20181110180522,3
20090504090662,1
20060807060841,3
20110112101009,1
20160302161842,1
20131210132085,1
20070101071087,3
20070402072183,2
20050908051967,1
20131210131796,3
20071211071116,3
20131110131125,3
20180706180067,3
20051008051788,1
20031009032874,1
20071211070574,1
20070212062174,3
20070201071283,2
20031210031768,1
20170101170572,1
20070908071872,1
20100908100661,1
20030112022702,3
20140806141620,3
20090808091706,3
20120505120916,1
20031212033597,1
20030907032918,1
20030302033323,3
20181108180720,1
20120707122209,3
20170112162438,3
20151109150513,1
20051009052265,1
20130302130801,3
20120201121293,3
20050403050775,2
20040907042249,3
20151109151949,1
20090404090798,1
20070604071787,3
20131009132329,3
20101109101384,1
20040706041710,3
20100212091312,1
20160302162186,3
20130504132291,3
20171110170805,3
20121211120632,1
20100403101233,3
20100706100634,1
20140212130896,3
20060403062212,2
20141110141247,1
20050112042323,1
20131110130012,3
20100605100608,3
20081110081887,3
20150807152362,1
20170505171867,1
20100504101368,1
20090201092515,2
20060403061812,1
20110201110506,2
20060112051734,3
20170605171418,3
20120908121578,1
20121009120067,3
20160504160919,3
20151211152429,1
20160706161092,1
20071009070047,1
20161212162217,2
20131008131435,1
20180706182412,3
20031211033642,1
20061008060878,1
20090403091693,2
20081009081372,1
20061009061250,1
20050101052325,1
20130908131816,1
20050504051086,1
20111010110607,1
20120303121138,3
20140908140119,3
20100606101925,1
20070605071949,1
20070504070010,3
20070101070703,1
20140605141608,3
20080201082257,3
20051009051605,1
20170503171756,1
20030606033481,1
20090705092476,1
20160908161732,3
20090908092163,3
20160706161829,3
20060604062403,1
20140503142183,1
20170201171799,1
20121009122119,3
20160402161817,3
20100404102173,3
20100705100934,3
20110301111299,3
20081110081447,1
20060605060868,1
20030807033465,1
20040807041144,3
20120112111198,1
20030605031046,3
20130201130979,1
20030706032929,3
20051009050083,3
20120302122416,3
20040706041471,1
20070605071463,3
20100403101732,3
20181211181321,1
20041211041332,3
20140807142471,1
20151211152267,3
20180807181417,3
20040908040662,3
20080807081040,3
20060605060703,1
20100504100777,1
20120605120512,3
20140807140917,3
20050403050715,2
20171211171727,3
20100504102432,3
20140201141287,1
20080908081053,3
20110605111183,3
20120403120550,1
20111009111682,3
20081009081761,1
20161009160510,3
20090706091975,1
20170112161166,1
20140505140879,1
20130201130868,3
20140706141236,1
20140504141408,3
20040806042234,3
20120503121437,1
20170605172291,3
20090302092121,1
20110605111610,1
20080202080675,3
20140403140953,3
20170403170079,1
20120806121817,3
20050302050891,3
20080908082088,1
20041211041275,1
20151009151169,1
20100403102379,3
20080202082433,3
20080705081307,1
20031110031378,3
20170706172085,3
20030606033502,1
20100908101349,1
20041110040549,3
20100201101780,1
20110503110674,1
20140201141116,3
20171110172488,1
20080704081649,1
20161109161152,2
20050808051183,3
20120502121931,3
20120907120007,1
20150706152084,1
20070504072457,1
20090808091964,1
20150403151962,1
20111009112043,3
20100605101322,3
20120201121174,1
20150908151146,3
20120302120853,1
20171110170674,3
20101110102345,3
20050212041047,1
20110706110564,1
20140604141141,1
20050112041298,1
20070201072235,1
20060403061385,1
20051211052127,3
20170907171275,1
20100504102134,1
20040112031229,3
20140503141643,1
20100605102105,1
20120403121968,3
20080404081562,1
20160302161007,1
20140302141338,1
20161110160871,3
20041110040790,3
20141212141511,3
20120706121188,1
20140302140590,3
20130302130963,2
20090504091371,1
20100404101711,3
20180302182174,3
20070605072489,1
20150111142403,1
20100112091324,3
20040112032458,3
20170606171481,1
20130807131617,3
20050505050024,3
20040806040561,1
20171211171225,1
20110705112243,1
20060504060521,3
20050808050925,3
20180807181972,1
20060504062499,3
20150707151890,3
20170605172414,3
20121009121311,1
20110706112207,3
20150201151405,1
20110606110808,1
20121008121003,2
20170111160679,1
20070112061010,1
20140706141194,1
20160301161841,3
20160807160653,3
20081008082258,1
20080112071943,1
20130403132078,3
20130201130138,1
20100302100904,3
20051110051201,1
20150807150774,1
20030808031751,1
20051110051874,1
20081009082222,3
20050403051536,3
20041009041586,1
20040605041053,1
20130807132380,1
20050807050534,1
20121008120762,3
20130112121362,1
20171009170529,3
20070403072398,3
20050504050086,3
20130111121662,1
20040908042009,1
20041211042540,1
20090402091018,1
20170808171125,3
20061009061684,3
20040908041977,3
20071010072117,1
20040112032278,3
20090301092502,3
20060504060056,1
20100404102156,3
20100605100851,3
20140302142380,3
20180808181370,3
20140604141058,3
20030907030678,1
20050201050912,1
20110302110845,3
20121008120572,2
20050112040696,1
20100604101287,3
20110112100641,3
20180112170891,3
20081211081840,1
20030303031565,3
20050111042144,1
20150504152347,1
20070908070844,3
20170101170928,3
20050403051726,3
20180504181291,1
20180705180645,3
20120707121379,3
20091110091205,3
20130808130811,1
20121009122328,1
20100705101752,1
20040302040975,3
20180402182146,1
20060112051266,1
20130403131113,3
20160112151600,3
20110302111396,3
20151110152473,1
20070605072385,3
20090302092477,1
20160504161261,1
20081009081410,1
20060201061270,3
20121111122050,3
20141009141809,3
20090403090884,3
20170504171034,1
20050403051704,1
20120402121306,3
20140807141518,1
20030605032243,3
20101009101099,1
20100302101800,3
20100112091529,3
20140806141371,1
20120112110785,3
20060201061355,3
20091211092293,1
20030201030708,1
20041211041905,3
20150807150158,1
20030201032115,1
20160807161563,3
20110806112202,3
20070908071144,1
20050101051606,1
20100404101154,3
20111211111601,1
20080909080879,1
20181008180554,1
20040908042067,3
20090403091187,1
20141211140804,3
20111010112326,3
20051211050098,3
20070707070934,3
20030101031822,3
20040301041465,1
20061009062174,2
20050908052474,3
20140403140995,1
20100605101660,3
20120807121792,1
20180908181016,1
20140807141610,1
20161211162044,1
20080202082002,3
20121111121528,1
20160706160598,1
20130403131667,3
20161110162368,1
20120112112297,3
20100302100813,1
20170111162520,3
20140201140513,3
20180605181819,1
20070112062371,1
20050302051754,3
20110908111128,3
20170302170587,3
20180112172434,3
20060706061917,3
20040403042561,1
20050807051788,1
20130301132391,1
20110605111746,1
20140908142380,3
20180112171637,1
20180302180856,3
20170605171198,3
20150403150891,1
20030302031345,3
20110807111720,1
20080706081180,3
20130112122145,3
20150101151007,1
20180707182180,3
20060201060761,1
20110908111724,1
20070909072268,3
20120705120134,1
20101110102292,3
20140301141446,3
20091211090890,1
20120201121804,3
20030403032449,3
20031009031829,3
20050302051994,1
20080201081235,3
20170605171224,1
20160201160067,3
20040807040576,3
20160806162258,1
20140112131043,3
20110908111146,3
20180403181900,1
20100807101033,1
20170302171232,3
20071211070619,1
20170707171055,1
20070302071304,3
20100112091649,1
20160201161218,1
20050302051233,3
20081212081545,2
20100505101818,3
20140303141308,3
20180908181966,1
20180302180639,3
20030908031614,1
20161211160752,3
20061008061647,3
20030403032072,1
20140503140096,3
20090504092468,1
20170807171458,1
20041211042430,1
20110706110588,1
20090706090658,3
20140403141006,1
20110504111389,1
20070908071589,3
20050302051857,1
20171109171265,3
20030302033426,1
20120806122079,3
20060807061902,1
20030112022384,3
20080101081756,3
20121110121038,1
20041210041830,3
20091110092338,3
20070908070557,3
20051009052213,1
20110302111992,1
20170706171413,1
20100806102317,1
20161110162498,1
20041009041388,3
20110807112452,3
20160706161533,3
20080111072495,1
20040907041683,3
20060201062474,3
20130908132358,3
20140403142093,1
20151211151182,3
20031109032139,2
20070706071081,1
20030705031681,1
20120303121322,1
20150201152013,3
20050504052081,1
20130806130641,1
20180706182487,3
20180807180872,3
20050402050096,1
20180807181765,1
20080403081311,3
20150403152038,3
20131212132012,3
20080112072395,3
20160201160661,3
20181008181101,3
20111009112182,1
20080403082474,3
20150706152202,3
20100806101020,3
20150807151421,1
20050706051168,1
20030605032098,1
20120605121769,1
20031210032114,3
20170806171318,3
20120606122468,3
20090605092487,3
20171009171315,1
20060403061347,3
20030807031919,3
20080908080052,2
20130908132420,1
20170505171431,3
20060504061447,3
20040504040602,2
20141009140136,1
20121110120661,3
20040403041590,3
20131009130064,1
20061110061109,2
20040908041838,3
20101211101119,1
20040807041605,1
20120112111291,1
20080201082113,3
20050112042567,3
20110201110953,2
20030807031339,1
20041111042152,3
20111210112250,2
20031110033396,1
20111210112219,3
20090201090873,1
20070403070723,3
20120909120882,3
20100403100006,3
20120404122394,3
20050403050146,3
20100504102250,3
20050112040675,3
20060907062070,1
20090808091604,3
20120404121815,2
20181009180648,2
20071009071979,3
20070112060009,1
20050112042223,2
20060605061078,3
20090504090053,1
20131211131202,1
20031210031970,1
20050403050075,3
20030302030623,1
20120101122365,3
20130807132379,3
20100111090547,3
20100403101779,1
20041008042534,2
20161009161214,1
20050908050856,1
20060403060744,3
20140604141752,3
20071110072320,1
20180706182474,3
20160403161040,3
20161110161908,1
20181110181063,3
20171008171683,3
20070807071731,1
20070302071848,1
20170605172279,3
20090112082231,1
20100212092374,1
20180909181320,2
20111211110958,3
20171211172453,3
20101110101610,2
20180808180826,1
20070605072063,3
20130908130797,3
20130303132025,3
20030807033412,3
20130503131235,1
20180807181941,1
20181210181068,3
20050604052498,3
20150112141637,3
20050201051583,3
20100606101293,3
20160312151831,1
20070707071238,3
20180302180754,3
20140201141594,3
20150303152008,3
20161211162305,3
20180403182032,3
20070201070839,3
20100112091530,1
20101111101674,3
20140907142243,3
20100705101723,3
20130403131741,3
20040201042227,3
20121009120974,3
20171009171722,3
20150303152409,3
20130807132067,1
20041110040671,3
20040504041476,3
20110201111528,2
20030908030091,3
20050505051083,3
20090503090135,3
20040201040596,3
20070504071458,3
20030201032964,1
20091110092495,1
20060111052407,1
20110403111409,1
20180111172090,1
20071110071006,1
20060402060883,3
20080909080079,1
20040908041288,3
20050504051380,2
20121010121130,1
20151211151514,1
20100302100624,3
20050403051985,1
20040706040072,1
20060302061123,3
20090908091196,3
20130201130656,3
20110908110502,3
20130504131225,3
20060402061625,3
20070706072532,3
20120111111990,3
20101211100525,3
20140201140765,3
20130808131558,3
20180101180869,1
20060807061334,1
20160505160506,3
20110201110971,1
20040303040958,3
20090202092222,3
20180503182087,3
20110706112322,3
20160705160696,3
20090605091657,2
20110807111571,1
20060302060748,1
20121009120104,3
20110807111313,2
20041110041324,3
20160807160512,1
20080302080595,3
20080707080866,1
20100706102047,1
20150706151918,3
20091211090645,3
20060201061441,2
20121009122414,1
20180302182498,1
20030909032622,1
20050605050900,3
20060908061797,1
20050403051376,1
20041111042437,1
20050404051777,3
20051110052272,3
20091211092147,3
20120808120554,1
20071211072351,1
20100504101959,1
20150807151596,1
20100201100755,1
20110402111386,2
20050807050678,1
20120605120974,3
20040908040508,1
20100201100162,1
20050112040038,1
20080201081290,1
20150202151535,2
20180404180569,3
20180302181241,2
20160201160049,1
20041211040952,3
20110302111568,1
20130706130703,1
20100302102493,1
20120605121060,3
20090112081525,2
20050302050691,1
20150605152053,1
20030403032893,1
20180605182106,3
20160706161498,1
20041210041386,3
20031211031799,3
20100908101201,1
20170112160527,3
20140808141604,2
20151109150698,3
20150707151089,3
20150807151213,3
20070404071065,3
20140807141446,3
20040101042518,1
20091110091834,2
20170808170742,1
20160807161301,3
20040403040838,1
20060112051924,3
20060907061290,3
20161009162412,1
20040504041499,3
20141010141679,1
20041110041056,3
20070504071510,1
20140605141379,2
20110112102419,1
20170301171750,3
20171211171313,3
20080201080913,3
20071212070172,3
20040503042493,1
20080806080938,3
20050302050690,1
20080908082190,1
20140303141928,3
20110504110869,3
20141211142365,1
20170302172019,1
20061110061748,3
20150201152302,3
20100808101942,3
20141211141176,3
20090908092161,1
20130302132521,2
20080111072289,2
20081009081453,1
20170403171933,1
20031109033602,1
20180504180016,1
20170807171583,3
20180201181875,1
20101110101373,3
20061211060682,1
20051109050734,3
20181211181193,1
20060504060004,3
20070112061591,3
20170201172061,1
20040504040702,3
20161009161470,3
20071211071629,3
20070605071533,3
20151211152174,3
20160403161817,3
20170504171979,1
20100605101632,3
20100505101029,1
20050403050570,1
20130403131185,3
20111211110003,3
20180909182188,1
20140706141892,1
20060112052269,3
20180807182226,3
20150807151087,1
20150201150876,1
20181010181720,1
20070112062091,3
20170404171529,1
20110605110661,3
20061110060152,1
20030807033495,3
20090201091088,1
20080807080756,3
20090303090049,2
20030807032104,1
20121110122526,3
20150112142373,1
20100605101741,1
20080705082272,1
20030908032253,1
20130403132528,1
20170201171309,2
20100303101888,1
20150706151763,1
20100909101396,2
20160706160105,1
20050201050518,1
20091009091599,1
20170302171241,3
20030201032683,3
20131110131732,1
20150907150961,3
20030706031238,1
20171010171648,1
20091009092373,1
20110706111546,1
20030807031417,1
20071009072379,2
20180504182426,1
20171009172173,3
20121009122500,3
20170705171438,1
20040504042110,3
20060605061670,3
20160112150784,1
20130707131950,3
20070504070607,3
20060908061061,3
20030807030682,3
20130504132391,1
20180404181648,3
20050605052151,1
20041211040832,1
20091008090662,1
20130605130595,3
20070112062304,3
20100201102395,3
20140504142232,1
20080504080998,1
20050201051866,3
20090402091724,1
20030705033567,1
20160808160644,3
20150302152340,3
20060403060788,1
20031009030831,1
20180111171847,3
20100706100103,1
20180706182488,1
20180807180911,3
20130403130801,3
20110201111630,3
20170112161526,3
20170504170859,1
20080402080625,1
20031009033333,1
20110807111760,3
20080706082293,1
20080706081494,1
20140503142080,1
20081110081642,1
20101008100705,3
20160303161099,1
20181211180007,1
20151211150133,3
20040807041203,1
20151211150794,1
20060212052506,1
20130706131994,3
20141110142346,1
20060302061383,3
20161110162185,3
20110503111420,1
20040112033488,3
20061211062086,3
20040909042182,3
20110112101825,3
20100807101112,3
20110908111719,1
20160908161797,1
20120403120782,1
20180201181521,3
20130303132262,3
20150403150512,3
20040201040746,1
20060402062533,1
20120504120725,3
20040504042539,1
20090706091780,3
20120302121711,1
20140706141134,3
20160505161277,1
20130605131447,3
20170908171950,1
20150302152339,1
20120302120664,1
20170706170921,3
20131109130803,2
20090908091310,3
20030404031904,1
20080112071238,3
20160403160828,3
20040908041314,3
20161211161888,3
20061110061153,2
20081110080527,3
20170706172248,1
20040401041231,1
20090504091464,1
20181211180568,1
20031110031583,3
20100705101634,3
20090403091532,3
20170212162364,1
20131110131350,1
20050604051461,3
20090707090552,1
20120403121003,3
20080403081413,1
20160212151920,1
20181210182054,3
20090908092396,3
20121109121442,2
20080201081063,1
20101009100552,1
20090302092140,1
20030808030076,1
20111212110067,3
20081009082443,3
20130504131694,3
20140402142042,1
20100504101779,2
20050504050881,3
20140403140696,2
20090201091039,3
20140212131367,3
20090112080156,3
20110101111128,3
20040404042401,3
20030302032842,1
20161109160977,1
20170402170860,3
20050403051679,3
20070212061711,1
20130404132193,3
20080403081958,3
20111009111808,1
20061009061993,1
20090301090763,1
20050605052235,3
20121110122128,3
20140302140126,1
20030605033459,3
20100302102536,3
20060605062458,1
20160807161942,1
20160503161416,1
20160302160977,3
20170403170670,1
20050706050901,3
20100111092241,3
20080808081180,1
20121109121732,2
20181110181371,1
20121211120032,1
20151211150505,1
20060504061684,1
20171211170089,1
20110112101822,1
20030403033067,3
20110112101028,3
20080211072050,1
20150706152150,3
20170503171412,1
20150403150689,3
20120807120669,3
20170504171962,3
20050605050045,3
20070201071335,1
20131010131674,3
20130504131606,3
20170908170791,1
20120605121008,1
20070202071783,3
20140403142236,1
20080403080957,3
20121009120103,3
20110302111026,3
20131110132013,1
20110112101039,2
20090504091548,1
20080807080803,3
20080403080541,1
20160908161779,3
20130504130601,3
20090302092001,3
20120504122224,1
20110112101422,1
20090706091811,3
20100907101664,1
20031210030946,1
20041111041796,1
20120302120653,3
20141211141347,1
20090604092235,3
20150806151101,1
20130909131571,1
20180112172065,2
20120111110584,3
20140112131319,3
20101010101245,1
20041210041264,1
20050605052099,3
20161110160853,1
20141110141055,1
20041009041709,1
20170404172215,1
20051110050616,1
20090504090178,1
20090201090881,1
20160212151749,3
20130202131066,1
20030302032275,3
20060806062175,3
20090202092125,3
20140302142372,3
20120504120790,1
20120705120555,1
20070504070808,3
20120909122187,3
20181109182424,1
20030112020114,1
20031111030108,3
20091211090989,1
20171009170923,3
20101110101865,1
20160909160607,3
20110201112376,1
20121009120678,3
20120605122074,3
20081110081791,3
20050908051169,1
20140908141112,3
20180808182238,3
20120808122058,1
20100908101799,1
20090504091405,1
20120908120844,1
20150604150674,3
20070504071415,1
20080706081038,3
20180706181222,1
20070212062151,3
20090706090782,3
20141009141477,3
20051110051896,2
20100112091577,2
20150807150881,1
20090111080999,1
20070302070990,1
20100907101486,1
20151110150112,3
20130907131000,3
20080909082429,1
20110201110800,1
20060808062289,1
20170112161272,3
20051009051118,2
20080301080751,1
20170806172293,1
20170706170527,1
20101009100967,2
20140908141642,1
20090807091867,3
20071009072002,3
20160907162187,3
20131211132450,1
20130302131187,3
20180111171419,1
20140201142133,3
20180401180680,1
20030403030982,1
20091210090968,1
20030403032485,3
20070112061116,1
20150605151878,3
20060908061907,2
20060302060056,1
20110605111313,1
20130807130826,3
20100504101133,3
20060806061130,3
20080706080178,1
20081110081645,2
20130404132201,1
20111009111184,1
20141009141732,1
20061111060117,1
20051110050005,3
20080503081910,1
20091210090797,1
20030807033240,1
20031212032276,3
20051211051059,1
20141211140682,1
20120404121519,1
20060606060972,1
20040404040726,1
20080503081053,1
20110403111806,3
20171211170826,1
20030303031314,1
20130201130614,2
20120503122141,3
20060403062150,2
20150302152182,1
20100303102427,2
20070403070090,1
20041009040975,1
20150403152466,1
20160112150780,3
20050101051915,3
20071110072195,3
20181211181641,1
20100212092312,1
20120302120003,3
20101211100676,3
20080112071985,1
20101110102499,3
20180706180708,1
20050404051437,1
20150606150055,3
20131212131341,3
20040112030567,1
20110806111607,3
20061110060043,3
20060808062539,3
20040605041208,1
20071110071808,3
20071211072141,2
20170908171630,3
20110201111977,1
20140403141808,1
20130504131151,1
20100403102241,3
20080402080704,2
20120111112012,3
20070403070649,3
20100201101417,1
20140604141219,3
20160302160077,2
20140302140959,3
20140909140159,1
20160606161820,1
20061009060090,1
20101009101317,1
20041110041494,3
20100504100551,1
20181009180842,2
20080808081106,1
20170502170524,1
20121010122089,3
20121008122279,1
20170112161809,3
20080503080600,3
20030302033045,1
20111110110954,3
20120605122466,3
20060112051437,3
20040403041941,3
20161009161760,3
20110111100951,3
20180504181570,3
20160101162528,3
20110112101687,1
20151009152267,3
20120504121770,3
20151211151714,2
20181109182364,3
20070302071820,3
20030403030964,3
20060707061593,2
20171009170769,3
20180302181124,3
20140908141954,3
20121211120512,1
20171211170553,1
20170403170102,1
20030403032140,1
20180201182055,3
20111210112446,1
20180807181948,1
20131109132210,1
20030502032452,1
20141110142382,3
20091211090774,3
20110112102319,3
20160605161362,1
20131009132318,1
20081008082438,1
20080201080148,2
20040807042338,3
20081211080514,1
20180605180148,3
20101009100772,3
20120604121030,1
20120404121711,1
20071008071074,1
20040908041367,1
20080201080024,1
20180503181106,3
20070808070114,3
20130402132245,3
20180907181215,1
20030403030532,3
20171109171064,1
