ID,cluster
20161009161402,4
20051110052316,1
20150604151077,1
20160402162336,4
20071008071943,4
20141110141826,4
20081211081301,1
20120706120983,1
20160707160607,2
20181109181150,4
20091211092247,1
20041211041522,1
20170301171256,2
20081110080561,4
20121211121313,4
20040707041294,1
20131110132363,4
20160403161366,4
20090503090501,4
20040705040506,4
20060101061720,1
20060605061903,1
20100907101680,3
20130606130133,1
20130112121651,4
20090403092257,1
20070605071978,4
20070401072063,4
20150504152348,1
20111211111683,1
20050403051492,4
20170403170073,1
20080201081143,1
20090606091530,1
20071211071043,4
20141211141405,4
20180807181457,4
20161009161470,1
20051211052382,4
20101111101339,4
20060806060740,4
20080605081293,2
20120201120180,1
20070112061361,4
20160112150547,1
20160112151208,1
20080706080743,4
20110706111940,4
20090605091618,4
20061009062475,4
20170706172097,1
20060605062086,4
20130706130698,1
20170605170505,4
20161211162524,1
20141110142127,4
20160403160782,4
20140101142036,2
20100302100796,1
20060706062210,4
20150706152190,4
20171010172188,2
20060201062063,1
20130706132134,1
20161211161030,4
20150706150685,4
20060302061622,4
20060706061799,4
20120705121668,4
20100707102240,1
20160706161325,1
20110404111068,4
20161110162384,4
20141110140089,4
20070403071569,1
20170505171431,1
20050908052138,1
20051211051818,1
20150112142295,1
20100706101921,4
20110908111757,4
20090403091352,4
20151211150692,4
20120201121558,1
20130908130944,1
20140403142275,4
20100807100912,4
20050112041936,2
20070101071088,1
20110504111931,1
20060302061690,1
20090505091155,4
20141009140893,2
20151210152345,1
20180707181136,1
20160807160625,1
20070302071753,4
20070605070962,4
20180605181689,1
20101211100524,4
20100503102317,1
20110503110598,1
20081110081912,1
20070112061977,1
20030403032405,4
20170605172097,1
20160605162530,4
20030806032932,4
20081009080744,1
20030908031072,4
20130112120973,1
20120706120964,1
20111008112391,1
20030112020735,3
20161110160660,4
20141009141781,4
20131211131268,1
20101009102137,3
20140302140525,4
20141211141185,4
20180504181795,1
20071010071500,4
20181009180014,1
20171211171639,2
20140301140986,4
20050301052515,1
20121009120551,4
20170605171332,4
20030807032412,4
20180706180986,4
20070302071199,4
20160806161373,1
20110808112167,4
20060504061665,4
20180504181291,4
20151211151866,4
20160504161583,1
20030112021495,4
20100101101313,4
20180807182063,2
20080604080511,3
20060303062202,1
20170201171303,4
20151009152254,1
20120504120141,1
20080606082417,1
20180706181137,4
20150605152115,1
20111211111796,1
20100504101619,1
20070606071487,1
20120504121001,4
20120302122213,1
20121008121788,1
20170705170543,4
20161212160858,1
20040302041605,1
20151009150540,1
20051211051327,4
20060112052057,1
20140807141033,4
20040806041571,1
20170302172464,4
20070302072462,2
20040212030792,2
20161009161876,1
20100808100653,4
20120302122410,1
20080605081790,1
20120403122184,4
20151008151100,4
20050606050587,4
20181009181658,1
20170706171912,1
20121010121461,1
20050212040741,4
20130303130575,1
20110403110733,3
20140807141127,4
20110112101033,4
20120605121310,1
20140908140663,3
20090303092382,3
20110302111814,1
20090303091317,4
20041211040093,4
20090807092374,4
20130504130884,3
20090302091410,1
20081110080116,1
20090112081221,1
20060201061998,1
20170201171785,1
20031210031379,4
20041211040530,1
20110302110671,1
20120301122205,4
20170312161664,3
20030101031490,1
20141007141849,4
20180606180801,1
20110402110759,4
20090705090504,3
20130404130762,1
20120302120003,1
20050605050773,2
20141211140054,1
20051009051822,1
20160605160979,2
20120402122320,4
20040909041781,1
20080605081814,3
20150112142477,1
20180302181442,1
20181211182165,1
20031009032812,1
20080112072160,1
20130201132384,4
20160504161769,1
20130112122379,1
20080806081498,4
20180705180138,1
20150807150147,1
20121110122145,1
20131211132239,3
20031008031831,4
20140112130007,1
20140706141803,4
20160302162402,2
20070303072425,4
20080402081707,1
20160403161102,2
20130909131115,4
20131110131801,4
20050503050767,1
20111211110780,4
20080403081395,4
20060112050513,1
20100807100118,4
20160908162215,1
20050201050653,4
20080807082356,4
20150403152223,1
20030301031465,1
20100403102223,1
20150807151331,1
20030807030985,1
20080402081336,4
20090201090579,4
20150112141303,1
20140112130740,1
20140504141034,3
20160101160569,1
20110908111751,1
20031110032198,4
20090303092382,3
20080604080111,4
20091210092479,1
20060302061603,4
20050112041795,4
20040906042433,1
20130806130592,1
20160302161879,4
20140605142253,1
20120908121413,1
20031110033668,4
20180402181214,1
20170302171128,1
20061010060694,1
20151211150856,2
20090605092417,4
20110112100858,1
20070403071620,1
20030605032562,2
20180807182298,4
20110301110528,1
20170806171815,1
20081009080902,4
20151211150514,1
20031009031315,1
20161009160562,4
20180112171270,1
20080201080985,4
20160705161618,1
20130202131887,4
20171008171357,4
20130404130108,1
20080908080850,2
20120807122217,2
20140302141654,1
20181211180510,1
20160403160503,4
20161010161928,2
20130201131327,4
20050908051188,1
20140302140613,4
20140403142072,4
20171109171425,3
20070403071132,1
20050808050923,1
20060111052010,4
20151010151958,1
20040201042266,1
20070807070836,3
20131110131969,4
20180806181759,3
20050302052092,1
20150807151884,1
20031110032194,1
20120504121452,1
20090504090514,4
20131210131913,4
20180806181253,1
20140111132340,4
20130112121362,4
20110505112200,4
20181109180941,4
20101211101655,1
20160706161767,1
20160201161600,1
20051008051916,4
20090302092173,1
20060302061757,4
20110706110779,1
20090201092088,2
20040706041567,1
20180907181800,1
20151010151754,4
20081211081362,4
20090706090103,1
20160212151471,4
20180908181043,4
20140605142329,4
20041212042163,4
20070606070833,1
20171211172273,1
20180806182397,3
20140504142296,2
20130806130057,4
20170706171421,1
20100302100971,3
20100303101544,1
20130605130922,4
20140303140513,1
20150201150663,4
20140112132428,2
20170504172023,1
20040807041432,4
20130403132305,4
20030808031440,1
20041211042509,1
20130807131316,1
20120403122213,2
20040112031946,1
20091110091056,1
20181009181972,2
20050605051696,4
20070606071632,1
20150605151467,1
20050302051482,1
20160303160857,1
20041009041232,4
20050302051855,1
20130301132150,4
20090403091197,4
20090302091070,4
20110808110830,4
20080112071886,1
20071211072300,1
20150403151679,1
20050112042062,4
20070605070725,4
20060504061025,4
20060301061382,3
20061009061917,4
20100112090094,4
20030909030890,4
20130403131259,4
20160908160762,2
20090112080650,3
20090706091236,1
20121110121323,4
20110302111350,3
20130202131226,4
20161212161618,1
20180201181813,1
20081211081595,4
20030909032932,1
20060403060772,1
20110101111218,4
20110201110962,1
20070606071833,1
20100908101158,1
20100303101379,4
20030404033579,1
20060807061477,1
20060302062423,4
20080112071410,4
20180808181241,4
20050605051285,2
20140706142487,4
20170806172481,4
20080909080982,4
20051211051343,3
20090504090765,4
20130807131611,1
20090705090984,1
20180302181619,1
20161110161960,1
20071008072634,1
20150909151028,1
20070302072543,3
20150908150716,4
20140201141120,4
20071010070050,1
20061211062522,1
20130302130767,1
20081009081981,4
20141008142334,1
20130706131130,1
20141210141978,4
20050404050140,1
20040111031516,3
20110112100044,1
20090908092431,4
20170808171125,1
20160907161646,4
20110605112154,1
20110302112013,3
20070101072009,1
20040202041731,4
20140201142133,1
20050807050101,4
20171009171578,1
20170705172045,4
20111009111333,4
20160806162049,2
20130807131138,4
20080605081604,4
20131110131360,1
20100707101114,1
20041110040745,4
20120403121720,4
20120908121965,4
20080504080969,1
20141009141037,4
20170808172104,4
20081211080705,3
20170605171065,4
20130111122168,4
20150403152121,1
20030504030027,4
20041110041489,1
20170605172355,1
20080705080640,1
20160301161625,1
20181210181797,1
20040707040103,4
20080201081414,1
20180908180051,4
20180807181363,3
20070201071402,4
20180807180815,4
20150201152298,1
20051211050070,4
20130111121305,1
20180111172288,1
20110706111940,4
20120403120817,1
20061109062533,4
20050706051489,4
20100302102025,4
20030705032595,4
20030706031137,1
20070807070873,1
20160706160715,4
20090504090897,1
20170908172364,3
20140907141583,4
20030807030928,4
20110112102162,1
20161009161092,3
20180605181073,1
20130807131422,1
20120706121732,2
20130807130842,1
20160403161051,1
20130112122460,4
20090707091584,4
20080908082027,1
20111009111210,1
20061211060975,4
20170808172194,2
20160907162062,4
20170706172548,4
20110909110892,4
20041209042115,2
20070706072672,4
20140301140762,1
20110302110505,4
20080403082292,1
20131212131900,1
20091009091461,2
20081109081001,4
20070605072426,1
20031110031580,1
20110806111704,4
20071009071916,1
20130707132368,1
20110302111026,1
20120605121966,1
20081212081280,4
20151211151315,4
20180111171351,2
20060403061288,4
20120303122404,1
20120201120778,1
20070503071117,4
20150706151297,1
20180112170732,1
20140303141892,2
20071110072215,1
20120605122255,3
20041009040640,4
20180807180815,4
20080605082169,4
20171009170632,4
20111110110003,1
20100403100033,4
20031008032094,3
20090505090946,4
20160807162115,2
20160112152092,4
20030111020953,4
20080403082350,4
20141210141295,4
20080403081665,4
20131210131318,2
20180302181066,4
20090605091911,1
20140302140674,1
20060112050591,3
20181211180749,1
20130112122463,2
20040403041682,4
20090111080901,4
20170302171882,4
20111111111581,4
20101110102044,1
20110301110184,4
20090302091602,3
20161010161673,1
20100303102427,2
20130302131991,4
20030112020660,4
20070706070823,4
20140706141236,4
20080201081279,1
20131211131343,3
20101110100769,4
20110212102323,2
20151009151960,4
20170111160970,4
20111009110967,4
20121111120524,1
20120605120820,1
20100908100600,1
20140403141263,1
20111211110079,1
20140807140546,1
20140302140997,4
20161110160506,1
20110808112434,4
20090202091938,4
20141211141007,4
20180909180871,1
20070807071083,4
20091009091141,4
20080706082137,4
20120112110113,4
20031212031808,4
20060301061382,3
20130504132503,4
20040807041000,4
20081009082174,1
20140111132464,4
20120403120542,4
20060706060880,1
20100503101394,3
20091212091049,1
20180908181031,1
20070807072455,1
20110202110634,4
20120706122139,1
20050505051990,1
20090212081168,1
20180908182031,1
20170908171514,3
20071009072340,4
20141211141788,1
20040101041578,1
20100403101392,2
20090706090584,1
20090706090095,3
20160112151027,4
20040504041665,4
20100807101034,4
20070807071285,4
20121111122030,4
20160707161674,4
20100504101576,3
20140201141313,4
20091009092372,4
20031110031609,4
20170605170873,4
20090201091240,1
20060504062159,4
20141109141189,4
20100112091906,4
20140404142323,1
20080504082375,4
20181211181295,1
20150504151977,1
20180504182539,2
20050403052038,4
20121108121315,4
20110303111155,4
20120806120581,2
20120908121717,1
20111009110764,4
20071010070500,4
20121009122362,4
20061212061316,4
20140302141229,1
20111009112220,4
20130605132154,4
20181010182294,2
20110908110783,1
20091212092275,1
20040504041200,4
20150605151668,4
20100112091529,1
20040403042355,1
20121110121024,4
20180908181945,1
20140112132438,1
20150705152440,1
20131008131702,4
20110706111963,1
20150403151044,1
20181211182503,1
20121111121294,2
20080707081577,1
20160404161106,1
20151009152038,1
20120503122409,4
20110112100643,2
20080403082360,4
20120101120135,1
20120403122030,4
20050403052427,1
20030403031008,1
20060706060639,1
20030907030805,4
20040504042288,1
20140909141899,1
20050302052055,4
20040807040506,1
20040907042028,4
20130504131282,1
20080504081258,4
20060605062283,1
20041009040584,1
20051110051407,4
20070302072442,4
20150503151993,3
20150503151307,4
20050302052488,1
20130908130727,1
20140908142055,1
20120605122441,1
20030706033528,1
20080909082217,4
20090605091521,1
20150908152489,4
20030402030829,4
20050605051348,1
20030605032906,4
20160603160574,2
20130606131064,1
20121009120607,4
20070112062248,4
20151009151667,4
20041209041458,4
20140807141390,1
20050504051506,4
20171009170599,4
20050706050047,1
20090201090569,4
20100112090607,1
20040201041779,1
20121009122200,4
20130707130648,1
20150403152355,4
20101009102216,1
20130605132015,3
20150101150879,1
20151210150759,4
20170606172438,1
20080605081398,4
20090807091431,1
20110403111205,3
20091211092193,4
20160504162533,4
20090302092267,1
20050604050816,4
20090908091431,4
20150112142473,1
20120212110599,1
20090302091746,4
20140504140089,1
20050403052406,4
20180505181036,1
20050403050797,1
20110706112536,1
20100101100554,4
20051109052161,1
20050504050086,1
20150301151056,1
20120212111427,4
20160605161339,1
20110606110883,4
20110201110921,1
20031209032246,4
20050302050833,2
20130201131097,4
20160301161197,2
20090402091378,2
20050807052355,1
20060606060829,4
20171110171759,1
20160505160866,4
20180504180546,4
20180101182009,1
20050706050701,4
20181110182215,3
20160112152479,4
20081009081330,1
20140605142379,1
20061010060038,4
20100201102184,1
20091210091164,4
20110806112470,1
20071010071335,4
20120605121139,1
20051009052336,4
20180605181405,1
20121210122368,3
20180112170664,1
20161110161036,1
20160808161798,1
20120807121757,1
20170112162203,1
20100807101344,4
20030403032268,4
20170302172324,1
20140112131043,1
20060706060983,1
20160606160542,1
20040201042075,1
20090303092184,1
20140605141689,4
20121009120974,1
20080807082031,4
20100808100548,4
20080403081715,4
20110403110654,4
20060112052400,1
20130112121818,4
20090605091019,4
20060605060656,2
20140112130035,4
20040808041554,1
20160706160668,1
20120706121619,1
20031210031455,4
20150111142419,1
20051211052216,1
20101210101139,4
20080303080060,1
20111211111398,1
20181211180931,4
20140111131416,1
20090705091314,1
20090908092129,4
20140302141429,4
20080302080008,1
20130707131194,2
20140201142123,4
20101110101445,1
20050908051019,4
20140908140955,4
20100604101643,1
20180403180864,4
20050302050567,4
20161109161632,1
20150908150764,1
20171110172274,4
20070706071804,1
20170808171167,2
20120908121507,4
20100907101064,1
20090112080514,1
20090907091512,1
20110807110690,4
20110907111853,1
20080605082172,1
20090605091698,1
20031110033274,4
20081211080594,4
20030302030987,1
20060504060759,2
20140908141059,1
20150403150512,1
20180201181366,1
20080212071075,2
20051211052427,4
20121212121753,1
20100605102215,1
20100112091512,1
20060605060637,4
20120807122155,1
20180604182398,1
20160605162012,4
20130808131903,4
20050808050697,4
20040112030945,1
20160301162234,1
20110909110549,2
20080908081924,4
20080706080119,4
20131211132489,4
20160112150651,1
20060112051604,1
20110706111445,4
20150807152050,4
20110505110147,1
20070112062246,4
20070908072543,4
20160807162087,1
20030706033612,4
20140302141735,1
20170403170920,4
20120403122203,1
20130705131508,4
20110302110889,4
20141211140936,4
20070807071190,4
20150908151203,1
20030807031134,4
20081210081661,4
20180504181620,4
20060907061084,4
20101009101404,4
20070806071686,1
20070908071620,4
20050302051747,1
20130908132047,4
20090605090115,3
20110605111654,1
20101110101795,1
20121110120577,4
20140112132030,2
20171111171464,4
20060908061327,4
20150201152057,1
20040605042351,4
20030403032154,1
20060908060876,1
20081211081121,4
20051110050659,4
20090605091591,1
20060201061965,1
20110808110967,4
20090504092152,4
20140403142093,4
20031110031054,1
20031008033252,4
20040302041335,1
20050302051664,1
20100706101765,1
20130706130091,1
20090807091111,1
20170503171349,4
20050908050126,1
20140705141764,1
20130705131578,1
20080909082333,1
20150807151031,1
20150303151682,1
20150201150623,1
20120112110810,4
20150403152009,1
20160909162362,1
20100504101550,4
20041010041809,1
20170908171412,3
20110807110546,1
20081009080094,1
20040301041677,4
20160302160648,1
20110707111107,1
20041009042027,1
20151009151793,1
20070806071820,1
20150606152207,1
20101010100556,1
20081110081292,3
20150908152442,1
20160908161187,1
20030202033662,1
20050302051969,4
20151211151921,1
20141210141897,2
20090201092201,4
20070504070890,1
20060605062411,4
20151110150682,1
20170112160939,4
20140303141062,4
20090606090757,1
20041211042087,4
20091109091680,4
20100112092233,1
20171211171268,4
20070807070113,4
20100605101780,1
20060907062320,4
20071110071857,1
20080807081054,4
20180504182417,3
20150606151978,4
20070302071785,4
20070504070760,1
20051110051975,4
20120302121925,4
20040807042006,1
20070604072410,1
20030503030814,1
20160101160658,4
20160111150131,1
20050101052003,1
20030302031429,4
20080605080164,2
20170604171395,4
20091009090787,4
20100504102024,1
20060302061249,1
20050302050833,2
20141009141230,4
20110808111115,1
20090201090666,1
20140807141649,1
20070807072109,4
20170806171681,2
20080403081758,2
20171110170605,4
20091210091164,4
20050302051110,4
20051211052026,1
20131109130500,3
20080605082379,4
20070302070948,4
20110605111862,1
20181212180953,1
20100302102375,4
20181210181862,1
20121211121694,1
20160504161308,1
20100908100522,1
20051211051387,4
20080503081910,3
20120404122392,1
20141211141773,4
20081110082001,1
20170807172202,1
20100403100578,4
20070909071081,1
20031110031398,1
20050504052064,3
20030504031888,4
20110112100923,4
20091211090791,1
20170706170589,4
20150806150924,1
20060201062351,4
20050112040117,1
20110201111609,1
20181010181052,1
20110806110922,4
20091211090650,2
20030504032748,1
20070807072615,4
20101211101318,4
20030504033379,4
20050504051407,1
20060201062351,4
20030201031631,4
20060301061433,4
20050605050003,1
20100907100709,4
20140302141808,4
20091009092363,1
20070201071695,2
20050212040703,2
20040604041534,4
20050909050032,4
20130404132257,4
20130705130119,4
20130606132365,4
20150909152172,1
20130807131669,4
20060908061164,1
20040706040968,4
20080303082159,1
20031212033196,1
20060807061118,4
20071110070880,4
20150808152324,2
20091010090011,4
20060908060987,4
20180907181988,4
20140807142315,1
20041212041190,1
20150112141598,4
20031211031806,1
20040909042018,4
20170706172387,1
20030504032552,1
20030301032063,4
20180504180878,2
20031010033070,1
20070403072549,4
20110201112502,1
20120706120680,1
20140908141299,1
20170201170511,2
20100112091214,2
20130201130654,4
20180111172109,1
20131211130803,4
20171211171639,2
20050403051866,4
20181110180597,4
20091211091771,4
20161111161537,4
20080706081752,1
20181211180765,4
20130807130958,4
20161210161125,4
20180807180990,4
20100404101747,4
20061210061962,1
20160201161096,4
20150112141040,1
20040302041888,1
20181109181449,1
20161110160946,4
20091009091046,4
20030111022603,2
20080504082296,1
20050212040726,1
20150806151735,4
20120404120969,4
20070112061895,4
20081009082250,1
20180112171137,1
20090605090641,1
20051010050615,4
20041009041491,4
20120505120751,1
20130706132001,4
20040706042110,3
20130706130661,1
20140504142366,1
20130112120591,1
20030112020567,4
20151009152357,1
20071211072422,4
20040504041069,1
20090504091617,4
20161211161188,1
20070908070122,3
20070807071905,1
20130706130077,1
20140403140789,1
20070404071786,4
20170907171782,4
20111211110047,1
20111211111439,1
20101111101048,3
20141211140586,4
20050504050768,1
20050706052057,1
20140908140663,3
20141008141353,4
20110705110716,4
20071110070613,4
20051110051794,1
20040705041046,4
20180112172178,4
20040807041905,3
20030402032921,4
20040605041902,1
20100705100617,4
20160908160934,4
20160706161829,1
20180605181081,1
20150302150617,1
20030302033300,1
20110403112300,4
20140302141798,4
20070111062513,4
20120807122026,1
20120605121694,2
20081211080851,1
20040908040786,4
20030807031417,4
20090112081864,4
20180706180794,4
20150112141106,4
20040503041122,4
20040504040595,2
20170112161898,1
20140505140817,1
20151009151176,4
20121009121781,4
20040302041218,2
20110302112248,4
20160706161829,1
20070807070915,4
20070202071428,1
20140404140762,1
20181009181641,4
20100908100631,1
20110111101302,4
20070303072262,1
20150112140671,4
20090504090176,1
20130605130655,1
20051211050129,1
20161110161424,1
20150201151621,4
20180403180511,1
20110504111657,1
20031211033480,4
20050504051662,2
20081212081657,4
20121211120682,2
20180503180870,1
20120707122037,1
20130301131988,4
20130806132282,1
20140111131054,4
20070212060128,4
20040705041759,3
20040706041688,4
20120201122369,4
20140908140549,4
20130404131089,1
20090706092097,4
20090605090659,1
20040504040773,4
20100706101832,4
20061009060058,1
20101111102358,4
20030504030609,4
20100605101821,4
20060807062094,4
20070112062354,1
20120112111325,4
20150302150863,2
20080504081532,1
20170605172071,4
20160101162274,2
20050808052149,4
20180112172485,4
20071211071266,2
20130111122385,4
20180807181915,1
20040504040866,4
20180908180850,1
20160807162461,4
20140112132239,1
20080504081716,4
20030403033208,4
20080112070931,4
20170908171891,2
20090706092158,1
20081211081510,4
20130605131823,1
20150705151882,2
20050504050624,1
20110504111124,1
20160302162036,1
20180402181058,2
20160112151025,1
20140908141438,4
20030201032966,4
20040201042502,4
20050302052116,4
20130402132160,4
20091110091042,4
20100112090592,4
20131110131373,1
20151211152104,4
20070706072408,1
20140112130664,4
20051110052207,4
20040202041009,1
20170111162352,4
20120112112163,1
20150807151309,4
20150503150621,4
20141009141230,4
20070403072216,4
20161110161512,4
20130605132194,1
20070403071718,1
20080402081877,2
20170504172371,1
20100112090500,4
20111211110908,4
20051009051343,4
20100705101279,4
20171109170883,4
20161009162178,4
20171211171076,4
20140706141798,1
20120302122034,1
20180504181562,1
20061210061765,4
20070504072605,4
20171211171936,1
20101109100839,2
20060908062247,4
20100605100939,4
20080111071921,4
20061009062244,4
20110706111065,4
20071110071745,4
20180111172537,4
20181008181823,1
20041211040940,1
20101009101450,4
20040705041010,4
20110605111914,1
20050504050109,3
20100808100513,1
20140807140595,1
20110808112286,4
20050605052227,4
20170403171329,4
20090504091306,4
20131211132475,4
20130604131400,1
20051009050760,1
20080504081519,4
20150605151697,1
20081211081965,2
20080908080169,1
20090201091612,1
20160403162025,4
20130403131220,4
20130111121588,4
20160808162237,4
20140112131479,4
20120605121865,3
20050907051428,4
20150605150845,1
20130112121057,1
20140404141704,4
20040201042083,1
20130111120010,4
20140808140170,3
20140404142014,1
20030201033070,4
20181110181907,1
20121109121611,1
20100807101033,4
20130201131371,4
20150403150525,1
20060202062271,1
20130101130768,4
20170807171809,1
20050706050027,4
20140212131367,1
20130302131598,1
20171010171063,4
20090807092151,4
20050502052477,1
20181110182009,4
20030705030163,4
20030706031089,1
20111010111028,3
20121211121591,4
20030201032731,4
20170402170663,4
20130908131182,1
20040807042233,1
20170112161888,4
20170504170047,1
20040806041948,4
20120604120696,4
20180111171351,2
20050505052548,1
20140605141989,1
20110403111826,4
20141211141340,4
20051110051053,4
20110706111891,1
20070202071783,1
20040705042454,4
20081110081248,1
20060111050788,4
20150907150543,4
20090807092133,4
20101109101718,4
20171110170515,1
20070111060970,4
20100605101612,1
20080807081713,4
20101111101206,1
20090706091842,1
20061009060894,4
20180201180140,1
20080504081014,4
20060302061983,1
20040807041225,1
20160605160773,4
20050707050995,1
20101010102271,1
20120403120543,2
20050101052221,1
20160302161611,4
20141110142364,1
20180112170713,4
20120605121135,1
20070112061977,1
20061212061159,1
20110403112074,4
20041109040813,1
20130705130119,4
20050403050115,3
20180908181360,1
20150604152431,1
20070503072226,1
20070504072358,1
20070403070504,4
20180403180111,3
20100112090021,4
20050503052102,4
20150302152166,1
20150907150961,1
20071111071516,1
20170303171570,4
20180504181482,1
20140301141750,1
20141211142482,4
20081211082084,1
20121211122503,4
20110604110546,4
20090504091614,1
20160112150731,4
20030403032746,1
20071211072244,1
20170807171926,4
20050403050747,4
20040503042047,1
20110403112208,4
20180503181783,1
20091110091614,4
20130403132461,1
20170302170913,4
20080706080554,1
20070201070740,4
20031211030818,1
20120201122292,4
20140706141037,1
20120605121738,4
20050302051855,1
20030606033171,1
20040112031664,4
20111210112344,1
20170604171872,1
20080112071673,1
20170908171298,1
20131009130586,1
20161211162306,4
20110604111610,4
20181210181128,1
20030504032429,4
20150605151213,1
20111009111900,2
20160201162161,1
20030606032413,4
20080504082006,1
20080201080970,2
20180112171006,4
20180404181100,1
20111009111862,2
20160404161949,4
20100302100003,1
20041211042509,1
20180504180546,4
20130403131980,4
20080504082159,4
20090908090792,1
20080706080762,1
20150201151679,1
20060201061034,4
20060504062511,1
20170301172183,4
20160504161971,1
20050504051858,1
20160504161459,1
20040908041391,4
20180212172455,4
20150202151654,1
20040908041665,4
20100403101257,1
20131009131129,2
20150402150815,1
20111110111760,2
20160202161145,1
20160806161710,1
20181010180104,3
20090807092459,1
20081110082149,2
20161009161534,4
20091109091964,3
20150807152311,1
20080706080652,3
20090606092026,1
20180706181236,4
20090605091489,1
20170604171467,1
20140807141010,4
20181211182218,1
20091211091353,1
20181010181015,1
20150605151311,4
20070706072126,1
20060312050778,4
20090302091578,2
20161009160148,1
20170402170670,4
20040201042159,1
20150807152265,1
20170111160871,4
20060504061787,4
20090504091908,4
20170605172481,4
20150908151648,4
20110908110066,1
20180908181538,1
20050201052412,4
20160706162050,4
20080402080865,4
20140503142053,1
20101008102391,1
20161211161889,4
20060101062345,1
20031008033592,4
20030403030968,1
20170706171634,4
20060503061092,4
20100908101916,2
20051211051995,4
20170605170652,4
20080606082380,4
20090908090676,4
20040808041266,4
20110808112214,4
20090706091454,1
20150303150086,4
20130706131880,4
20140606140613,1
20160504162138,4
20090605090892,1
20140605141986,4
20031110031181,4
20110403110614,1
20121211120830,4
20060504060824,2
20160404160120,1
20061010062071,1
20170112161837,4
20090807091588,1
20050403050852,1
20050806050514,4
20030908033494,3
20170112161890,4
20170908171643,4
20120112110630,4
20130606130084,1
20180112172375,1
20170505172526,1
20140112131224,4
20041210042514,4
20140301140926,2
20030606030028,1
20030706033043,1
20170201171217,4
20061211061388,1
20060706062487,1
20130706131368,1
20110404110910,1
20130807132028,1
20100908101653,4
20141109141786,4
20040201040845,4
20121010121632,1
20090807090940,4
20150908150764,1
20180908181108,1
20140302141691,3
20080504080081,4
20170706172377,1
20090605091896,4
20040706041871,1
20030705032468,1
20080504081377,2
20130212122352,2
20161110160712,4
20030404032010,1
20120908121502,1
20171212171086,1
20170908170523,1
20150807152315,4
20120112111563,2
20051111051688,4
20050606051833,1
20081010080554,1
20161111160888,1
20091211090527,4
20150302151467,4
20081110082112,2
20070807070881,4
20120706121028,1
20090504091856,1
20061008061192,4
20130605130502,4
20130908132457,2
20051211051125,1
20140112132453,1
20081009081648,4
20050807050603,1
20040112031425,1
20100605102023,2
20040705041370,1
20180112170673,4
20040807040668,1
20170504170162,4
20080605081549,1
20050706051829,1
20061210062512,1
20140303141656,2
20140706140057,3
20110806110503,4
20150706151055,1
20130301131316,1
20140404141631,1
20081008082194,1
20060504061487,4
20181010182275,1
20140302140751,4
20110908110170,4
20111110111167,3
20181009181926,1
20071210072384,4
20141009141423,4
20040706041192,4
20170212161312,4
20080302081878,1
20140504140715,4
20050201051590,1
20110908110021,4
20160403162416,4
20110201111024,4
20031110033047,1
20170908171343,2
20121110120152,1
20060706061972,1
20130908130090,1
20150606150862,4
20050403050085,3
20171211171318,1
20060807061814,3
20150112141710,4
20070403071221,4
20110808112286,4
20121210122425,1
20161009161745,3
20101109101686,1
20150503150503,3
20170302172502,2
20150908152381,1
20050706051238,4
20150201150833,2
20150302152037,1
20180504182476,4
20110808111196,3
20110505111685,2
20170605170844,4
20150403150762,1
20060908062163,4
20080201081279,1
20100403100890,4
20140907140764,4
20110201110041,4
20130707132442,4
20090302090568,4
20130908132251,2
20040403041566,2
20120302120941,3
20110706110983,1
20041210040947,4
20090112081725,4
20130706131814,4
20090706092110,1
20161212161089,1
20110808112167,4
20150201151448,1
20061008062469,4
20090808091633,1
20170706171083,4
20170201171747,2
20040806041911,1
20110403111806,1
20181110181578,2
20150908151678,4
20030402031325,4
20151211151467,4
20110707111559,1
20171109170956,1
20151010150962,1
20141211141788,1
20050201050732,1
20120302121251,1
20030504031244,4
20050808051914,4
20151009150799,4
20080909081515,4
20140806140850,1
20130402130705,1
20170403170708,1
20071110070778,2
20070807072544,4
20171009172169,4
20151111151998,1
20160706161349,1
20100504101185,1
20170807171064,4
20110705111497,1
20100302101612,2
20060504062455,4
20030303032626,1
20101009100881,4
20090504090514,4
20030907031241,4
20140111131019,4
20160112151380,4
20110605111641,2
20150706152392,2
20030705031879,3
20090707091403,3
20140504140985,4
20180402180124,1
20120503121373,4
20051110051586,4
20091210091727,4
20160706162531,4
20160101161158,1
20161009161114,4
20060504060616,4
20180504180715,1
20180504180764,1
20070201070591,1
20090112082389,1
20130404131597,4
20111009111009,1
20161211162228,1
20050706051079,4
20100111091525,4
20140302140599,1
20050909051523,1
20091008092278,4
20151211151906,4
20171008172120,4
20050201052483,1
20151211152508,4
20120111110572,2
20081009082028,1
20161109161772,1
20110705111497,1
20180504182417,3
20030604032118,4
20140403141349,1
20180112171651,1
20050807050668,1
20050112040531,4
20120605120669,1
20180808181133,4
20060807062245,1
20120706122172,2
20060908062019,4
20160706161528,4
20180807182359,1
20100808101238,3
20100807101992,4
20150301150590,4
20080807081261,4
20171211171417,3
20050908050875,1
20181110181141,1
20130101132390,4
20100605101754,4
20170301172534,3
20180908180717,1
20130403130809,4
20141009142345,1
20040112033425,4
20131210131985,4
20050403051205,4
20070201071996,1
20100605102086,1
20180111172373,4
20030504033603,1
20080112072013,1
20140505141089,1
20130807130529,4
20130201131379,1
20030201032314,2
20110605111627,1
20101009102197,1
20170112161648,1
20130403130849,4
20130404131443,1
