ID,osa_cluster
20141212141362,2
20120112110858,2
20150706152252,3
20180201180594,2
20130111120525,3
20161211162376,2
20141210141522,3
20090605092360,4
20100503101223,3
20180101182325,2
20090302091109,1
20080403080067,2
20071008071525,1
20090706090919,3
20091210090027,2
20040605041932,3
20140202140168,2
20140807141030,2
20100302101124,2
20130302131041,2
20100808101065,2
20100706101027,2
20110909112265,3
20100202101219,3
20171009172056,2
20160605160076,3
20150807151575,3
20130907132185,2
20070908072274,3
20040503041562,3
20060403062342,4
20111110111821,2
20100504101649,2
20171010170879,2
20060504062163,3
20120505121318,3
20150505151130,2
20180706181411,2
20040403041352,3
20091009091836,1
20140201140563,3
20070302070549,3
20121009122095,2
20070403072287,3
20120101122073,3
20071110072381,2
20031210032525,1
20090111081614,3
20080201081864,2
20030908030596,3
20040201040598,2
20180605181073,2
20040201041779,2
20140604140861,3
20121009120848,2
20030706031242,3
20091010090636,2
20090807090543,3
20080301080694,2
20170302172329,2
20111009111789,2
20091110091688,2
20180302182421,3
20110908112249,2
20170111162458,3
20121211121380,2
20080111071466,2
20080112071544,3
20090201091075,3
20031211031634,2
20150112142032,2
20170201170599,3
20100201102175,3
20180302181323,4
20090504091606,3
20180504180511,3
20050908050950,2
20120212112142,2
20170505170977,2
20120403120571,2
20080605080097,3
20070303070750,2
20171211171927,2
20180706181665,2
20171110171663,4
20130706131905,3
20060504060554,4
20130112120789,2
20160605161820,2
20170908171864,2
20030807033015,3
20100706100769,2
20180112171872,2
20161109162099,3
20061211061595,4
20080604082173,4
20060706060983,2
20040112032574,2
20031009031827,3
20151010151047,3
20030302031064,3
20070303071908,2
20120403120765,3
20070403072017,2
20130302132431,3
20110605111970,2
20160907160897,4
20160302161248,4
20120605120642,2
20180908181050,2
20110112101484,2
20110201111061,3
20060807060564,2
20060706062163,3
20030807033155,2
20100402102059,3
20150908150098,2
20181009180721,2
20131110131012,3
20080807082051,3
20060111050707,2
20151211152230,1
20070807071828,3
20050403052226,3
20050402051519,4
20140112130711,3
20050807051274,3
20030706033514,3
20120605122114,3
20031008031342,3
20180706182205,2
20060112050539,2
20120706121011,3
20070403071008,2
20080402081877,1
20170606171632,2
20061009061651,2
20050201051729,3
20070302071932,2
20050605050874,3
20040201042434,2
20090112080017,4
20140201140800,2
20060302060503,2
20120706120651,3
20060201060723,3
20090907091728,3
20050706052068,1
20170706170575,3
20110212102410,3
20140807141127,3
20050403050085,4
20180202182202,1
20071211071026,3
20090706092301,3
20130303131913,3
20161109162397,3
20060112050994,1
20080101081488,2
20100403101622,1
20080504081617,2
20080403081861,2
20180908181472,3
20180302181267,3
20140111130720,4
20130112120583,2
20100212091045,2
20030604033596,2
20180605180891,2
20071110071953,2
20110706111512,3
20060112050066,2
20110908111918,2
20130302130989,3
20120201121557,2
20130807130674,2
20030403031553,4
20091210091492,2
20111009111762,3
20171211172273,2
20181211181221,4
20131110131687,1
20140403141155,3
20170806170662,3
20170302172001,3
20090202090832,2
20040706041606,2
20070603072266,2
20091212092202,2
20030806031448,3
20151110151010,2
20050303051602,2
20050301050702,2
20100403101530,3
20070101071827,2
20110806111761,2
20071109070953,3
20070302070961,2
20100404102059,3
20121109121935,2
20060504062503,4
20111211111794,3
20111009112220,3
20090201092281,3
20101211100930,3
20100403100595,2
20131009132428,1
20031009030641,3
20040705040044,2
20180605181054,4
20070908071597,4
20030201032687,2
20060403060905,2
20041008042239,1
20031211032290,3
20120605120672,1
20170604170868,2
20160302160875,2
20150807150561,3
20130504132473,2
20170112160074,2
20070605070522,2
20030908030138,2
20180302180140,2
20111009111632,2
20110302111389,3
20130112122078,2
20181110181197,3
20041211040033,2
20170503172220,3
20151109152046,2
20050605051909,3
20070201070814,3
20030112022782,3
20040505041321,2
20120402122023,3
20060605061266,2
20050808051920,2
20040302040087,2
20070605072000,2
20040303040758,2
20171111172225,2
20070605070743,4
20080908081119,3
20161211161671,2
20170403170505,3
20150101150053,2
20090101092161,2
20160706162462,3
20170807170608,2
20120908121331,2
20070908071300,3
20100707102135,3
20030504032637,1
20131210132294,2
20160404162221,2
20170706172227,3
20071009071220,2
20051009050813,2
20150806151888,3
20071110071178,2
20130404132257,3
20180201182434,2
20070806072546,3
20110706110597,2
20150707152204,2
20181009181723,3
20100706101386,3
20081212081636,2
20030504031571,2
20080201080774,1
20120211111809,2
20150302150697,2
20140302141155,2
20181009180915,2
20060807061627,3
20141009140871,3
20120907122205,2
20030706031296,2
20171109171380,2
20180908181108,2
20101009101470,3
20090404092324,2
20120403120746,2
20150212142248,2
20120111111499,3
20040112032548,3
20111110111369,3
20050908051656,2
20030807032237,2
20040808041262,3
20070112061097,4
20030303033111,4
20050402052209,3
20050302050918,3
20101010101394,1
20140403142110,3
20170504172346,3
20060112050591,4
20080403080127,4
20040908041293,1
20090302090643,3
20161110161391,3
20171210170639,4
20150504150880,3
20090303092206,2
20170504171364,2
20130807130779,4
20030706030588,2
20030402032529,1
20130403131539,2
20111009111119,2
20170605171468,4
20050201051154,2
20111109111686,2
20081211082472,3
20150606151303,4
20120907120801,3
20160605161927,3
20100807101782,2
20171008170721,3
20180503182460,2
20040302041087,1
20060909061415,3
20060301061007,3
20130504131877,2
20150202150795,2
20111110110770,1
20120807120546,2
20110605110029,4
20140504140514,2
20180504181649,2
20050807050589,2
20071110072090,2
20170807171141,2
20170706171363,3
20120302120647,3
20090202092032,3
20100706101668,3
20131211130787,3
20131110131622,3
20090505091155,3
20111210111402,3
20150201151552,3
20111009111961,3
20141110141837,1
20110706110827,2
20090605092096,3
20120201120137,2
20131009131595,2
20040705041060,4
20090111081003,3
20151110151878,2
20040908042546,2
20130807132521,2
20080909081912,3
20050401050535,2
20071009070980,4
20030908030041,1
20050706051758,3
20091209091255,2
20030403031823,3
20090706091860,3
20160111151887,2
20090112081575,3
20140807140020,4
20110112100896,2
20060908061767,2
20050908051521,3
20040302041288,1
20160112151467,3
20030301032134,2
20181009181960,2
20070101071541,3
20150807150794,4
20070504072560,3
20060908061495,2
20080909082194,1
20100908102434,1
20101211101427,3
20030605030637,2
20131109131788,1
20030504032159,2
20140202141327,2
20061009061324,3
20130706132023,1
20040707041860,3
20100403101343,2
20040606042079,3
20110201110962,2
20130301131128,2
20110908111446,3
20090112080014,3
20100112091548,2
20030909031850,3
20120402121940,3
20060706062512,2
20081110080644,3
20170201171914,3
20090706090601,2
20150504150926,2
20130111121399,2
20051009051053,4
20090908091751,3
20120706120528,4
20180201180968,3
20110807111258,2
20180908181426,2
20030112020614,2
20030605031539,2
20110606111719,2
20080605081333,2
20070502072411,3
20090706092515,2
20180403182395,3
20050705050766,3
20100706100510,3
20060112052323,1
20100808100872,2
20060605060614,3
20090605090980,2
20121211120841,3
20140806142472,4
20170807172535,2
20060606061207,2
20160302161342,3
20160907161995,3
20040403042322,2
20130402131063,2
20151211150659,2
20081211080894,3
20050605051696,3
20130504131813,2
20120807120681,2
20080504081908,3
20131110132133,3
20121111122461,2
20110403111840,2
20110706111527,2
20051110050659,3
20050201052163,2
20120605121928,3
20131211130651,2
20141110141186,2
20181212180953,2
20140403140013,4
20051111051592,2
20110806111506,2
20050504051008,3
20120605122213,2
20100201100012,2
20071009070621,1
20140201142302,2
20150706150525,3
20130807131328,2
20090504091281,3
20060706061931,3
20160908161995,3
20110908112245,2
20110112101033,3
20121110121140,3
20181211182514,2
20070302072120,2
20180201181331,2
20160706162465,2
20151008151310,1
20180112170969,2
20120302121656,2
20161009160654,3
20081211082497,3
20090201090681,2
20110201112384,3
20091009091269,2
20181110181578,1
20090807092238,2
20061211060798,3
20070101070765,3
20160706162032,2
20061211062290,2
20040201041530,3
20170807171278,3
20101211101303,2
20100201101018,1
20100504102190,2
20040807041580,3
20041110042298,2
20140908140640,2
20120705121029,3
20070908071283,2
20111211112314,2
20090807090692,3
20121008121351,3
20100302101946,1
20110807111838,2
20120604120572,2
20150504151327,3
20140807140506,3
20180301182032,1
20080302082211,4
20120302121573,1
20060706060526,3
20100706101797,2
20130101132022,3
20050402052181,3
20050201050911,2
20050706050760,2
20130312121977,3
20091211090614,2
20101009102278,4
20120505122432,3
20070605070588,2
20160504162416,2
20030402031799,2
20110212102515,2
20091009090865,3
20030302032918,2
20090201091978,3
20160112150808,2
20091110091193,1
20131008132213,3
20080303081059,3
20170403171002,3
20170606171149,3
20070706072408,2
20140402141602,1
20130605131783,4
20080403081347,1
20170111162238,3
20130504131190,2
20120706122402,2
20181211181697,2
20110706110113,3
20080908082168,2
20180111171351,1
20060201062349,2
20120112110164,2
20180402181783,3
20110302110920,3
20080908080706,3
20030112023181,2
20150706152301,2
20171211172432,2
20040403040042,3
20130404130856,3
20060908061042,3
20180706182121,2
20130605132440,3
20040909042367,2
20150212141813,2
20131211130085,2
20070705070645,3
20090404091546,1
20071009071675,2
20170604170854,2
20150404150125,3
20150302151605,2
20130605131365,2
20030202031313,2
20060604060042,3
20070706071861,4
20101110102282,2
20060706062085,2
20130303130669,2
20030505033406,3
20160302160928,2
20091009092203,3
20070302071548,3
20061110061439,3
20130201132205,2
20040503041127,3
20120705121836,2
20150404151449,3
20081110080050,2
20170201170804,2
20050807052398,3
20120504120663,2
20120504121510,2
20171009170709,2
20051211052430,2
20090707092188,2
20130504132502,2
20131111130853,2
20061109061731,2
20181211181754,2
20070909071169,3
20061211060910,2
20030112023692,2
20090403091645,3
20170403170891,4
20031212033196,2
20140706140629,3
20171211171362,2
20040101041578,2
20140112131976,1
20090605090590,2
20130212121356,3
20170705170543,3
20060403061972,3
20070112060713,1
20091110090121,4
20170112161101,1
20151211151041,2
20160111151899,3
20060112051652,3
20110504110679,3
20120605120136,2
20060112051838,2
20120605121118,2
20041110042488,2
20081109080967,3
20180908180873,3
20171111172360,2
20080403081751,1
20080706080667,3
20111110110610,2
20070504071233,3
20160403161544,3
20040706040562,2
20130502132202,2
20070504072509,3
20170908171212,3
20170404170679,3
20120807121434,3
20111110110842,3
20080605081347,3
20101111101625,3
20031009033186,3
20130706132303,4
20170302170562,2
20180605181331,3
20040807041268,3
20161211162092,3
20130403130984,2
20061210062427,2
20150302150912,2
20141212140543,2
20080302081226,3
20101211101463,2
20130605131502,2
20131009131096,2
20040302042353,2
20131110132419,2
20131110131025,3
20071211071459,2
20050112040531,3
20130807131213,3
20110302111927,4
20150112141969,2
20151009150099,2
20131009132080,2
20050908051217,1
20031009033007,2
20040605041111,2
20030808032862,3
20100807102110,2
20140403141801,2
20081110082414,2
20080707082272,3
20080806082328,3
20130301132228,2
20161110161489,3
20110808110753,3
20160605160819,2
20081009081702,3
20151211150716,3
20130807131460,2
20160605160680,3
20111009111713,1
20140908142367,3
20080504082165,4
20140302141504,2
20030706031571,3
20121009121991,1
20040807041093,3
20150504150671,3
20170503170908,4
20150504150885,3
20110605112303,4
20170505171927,3
20120112112239,1
20141111141154,2
20050201052298,3
20170404170799,2
20080504082486,4
20040605040533,4
20070504071721,2
20090807091777,3
20100403100073,2
20150112141023,2
20081211081527,3
20100302102275,3
20180101180555,2
20081110080540,2
20110908110935,1
20160112151352,3
20171110170948,3
20170605171134,2
20150302151269,3
20161110162092,2
20121211120983,3
20160202161634,3
20170202171575,2
20180807180660,3
20110908110836,3
20160403160855,2
20030302033364,2
20090112080911,1
20091211091023,4
20050212041483,3
20060403061034,1
20170302172034,2
20061009061428,3
20060807061555,2
20140806140599,3
20080706080767,4
20050301052225,3
20100504101696,2
20140212130536,1
20101009100614,3
20140212131781,4
20130303130558,3
20060908061182,2
20030212021051,2
20181009181641,3
20050908051086,2
20111110111562,3
20060807062388,1
20130908132063,2
20121009121067,3
20120111112338,1
20180606181686,3
20111211112281,2
20160807160905,2
20081009082210,2
20181009181994,3
20100605101295,2
20050201051455,3
20031009031478,2
20090908091597,3
20100302101143,2
20050403051732,2
20150504151604,2
20110705110627,2
20140807140099,1
20111010111880,2
20181110181706,3
20140212130561,3
20100706102504,2
20070705070950,3
20180112171823,1
20150201151955,3
20111211112293,3
20170111162244,3
20180706182285,2
20130112121050,3
20140706142528,2
20090706091746,3
20161110160761,4
20180112170501,4
20140605141783,3
20111110111101,4
20090807090703,2
20180112171693,3
20170908172084,2
20130604132222,3
20130605130570,2
20130403130514,2
20030301033222,3
20150201151423,3
20180706181264,2
20170605171963,2
20050706051497,3
20180907181090,2
20090706090052,2
20130707131516,3
20071109071521,3
20061008061692,1
20171212172072,2
20071009071917,3
20181111180657,3
20070112062365,2
20050403051114,1
20140605142006,3
20180302180739,3
20070112061937,3
20050505051516,3
20080101080928,3
20130706132269,2
20171009171829,3
20170606170610,3
20070908071210,2
20100504102041,3
20130807132398,2
20150907150990,4
20041110041256,2
20110403111484,2
20090504092358,3
20080402081904,2
20110807110092,2
20060111051042,2
20091009092210,3
20160302161261,2
20171211171632,2
20041210042457,3
20141110141566,2
20140302142166,2
20030112021367,3
20071009072312,2
20121009122202,1
20130707130895,3
20100201100532,1
20150101151125,2
20071110071851,3
20060403061038,3
20151110151752,2
20130806131810,2
20121009122030,2
20170504171702,3
20160605162150,2
20140403141820,3
20171109172373,4
20040301041024,3
20030403032204,2
20130705132406,2
20070302071349,3
20160706160516,2
20110605111809,2
20170101171822,3
20150909151195,3
20030111020763,1
20180604181357,2
20080302081756,3
20111009110643,3
20120303122514,1
20160401161479,3
20120503122506,2
20170302172230,1
20181110182320,3
20181010180831,3
20100807101867,2
20111010111945,3
20140403141237,3
20160504161252,3
20070302070065,3
20091009091744,3
20080302080835,2
20150505151420,2
20181110182348,3
20030606032916,3
20060301061947,2
20150504151578,3
20130201131322,2
20110112102469,3
20170807171742,2
20180112172465,3
20090403091400,1
20050505050039,4
20080908082011,2
20051009051680,2
20181211181118,3
20100112090633,1
20120403120772,3
20170112162146,4
20181110181867,3
20071009071812,4
20180807181364,2
20070101071056,2
20131109131279,3
20090504092293,3
20070112060505,2
20130303130820,3
20040806041816,2
20051211051888,3
20130604130555,3
20140605141623,2
20110908112371,3
20140806140783,2
20070806070872,3
20070403071995,4
20040908040846,2
20050302052421,3
20171009170771,3
20141110142509,2
20050807052482,2
20030201032744,2
20090301090553,3
20041009041840,3
20120908122317,2
20070112061955,3
20051211050967,2
20051009051608,3
20061009062521,2
20050202051210,1
20160503162511,2
20160112152251,2
20050302050586,3
20080606080523,3
20150112140172,2
20030504031473,3
20160908160876,2
20070201070596,3
20100302100515,2
20140201142190,1
20040605042287,3
20120908120984,3
20051009051537,3
20070807070832,2
20090606090868,3
20100907101957,2
20130202130761,3
20111008110638,2
20030706032215,2
20100807101297,3
20170807171153,2
20061008062469,3
20130908131408,3
20120908122455,3
20090504090950,4
20121109121727,2
20040807041097,2
20040101042480,2
20150706151339,3
20180303180572,2
20060403060956,2
20160504161787,3
20100706101902,2
20080807081041,3
20030112022176,3
20101211100778,2
20080201082464,2
20101109101686,2
20181110181105,2
20160201160764,3
20120112110594,2
20081110081266,3
20051110052166,3
20180212171263,3
20070706071017,2
20180706182310,3
20170403171621,1
20081009080033,3
20160202161936,3
20121211121715,2
20051110051247,2
20030604032957,3
20111009111975,1
20101111100624,2
20110504111930,3
20140202142044,3
20040806040718,3
20130807132108,2
20171110171403,3
20131009131354,2
20070605072478,3
20070504072026,2
20170706172475,3
20140201141537,3
20061211062213,2
20041010042446,3
20111110112235,3
20070201071990,2
20120907122464,2
20060111050601,2
20050706052171,4
20161110161838,2
20040807041404,2
20150605152303,3
20050403051198,2
20180201181690,2
20160403160557,3
20111211111038,3
20150605151119,3
20080807081907,4
20161009160896,2
20150201150772,2
20050403051147,2
20070504071226,2
20111110111832,2
20090807090134,3
20040806042193,2
20120705120667,3
20171007171336,3
20060403061567,2
20180707181140,2
20150908151482,1
20071008072050,2
20110605110024,2
20160202160826,2
20180301181077,2
20030111022963,3
20100806101980,2
20081212082186,2
20061111060526,2
20130112121630,3
20080908081983,2
20081009080902,3
20170504171888,3
20100605101657,2
20130403131665,3
20060706062031,3
20160504160768,2
20081010081209,2
20091210091099,3
20131009130747,4
20181211180793,3
20050302052379,4
20071110071705,3
20141009141773,2
20061212060778,2
20160604162089,3
20090706091155,3
20101210102419,3
20090706092322,2
20061009061584,3
20040201040655,2
20100302100064,3
20100807100647,2
20160403161580,3
20080302082246,3
20120402121063,3
20181110180975,2
20120302122539,2
20180112171567,2
20141110140622,2
20040605042079,3
20050808051210,3
20111211110911,2
20120908120932,3
20070605071124,2
20140908140152,2
20161211160545,3
20080504082024,2
20140302142350,2
20040807041562,2
20081110080669,2
20160807161590,2
20170504170539,2
20060112051138,2
20140909142398,1
20170706171025,2
20171010170649,2
20140201140550,2
20160806161548,3
20120404121684,3
20130909131031,3
20161110160561,3
20140706141353,3
20051209051121,4
20040707041191,2
20080807082476,2
20090112081606,3
20121010121291,3
20080201081378,1
20050112041814,3
20150908151753,3
20170908171882,3
20100807100500,2
20050403051226,2
20130112120680,1
20060908060570,2
20150301150590,3
20180807181043,2
20051110051091,2
20090907091032,2
20131210130502,2
20120302120905,1
20130403130702,2
20050808050926,3
20100605101332,2
20070706071063,2
20081211081522,2
20180112171971,2
20181211180673,3
20090606090131,2
20040707041003,3
20151009150540,2
20030706030003,3
20101009101411,2
20100504100547,2
20030404032076,3
20140111132472,2
20091212091948,2
20181212181688,2
20050112040972,3
20160302161917,3
20051110051941,3
20110403111905,2
20170605170926,2
20060504061917,1
20120707121479,3
20060908061709,2
20140504142359,1
20151210152241,4
20060604062129,3
20100605100558,3
20130605130608,1
20130907130885,3
20180403180069,3
20140201141861,1
20150605151832,2
20070112061594,3
20060201062181,1
20031009030921,2
20151009151049,3
20120303122404,2
20130403132001,2
20061211061772,3
20080504081845,2
20150403150586,3
20140302142182,3
20161111161602,3
20160302162065,3
20100807101202,3
20111009110659,2
20180404181614,3
20070706072136,3
20170807171321,3
20060909060702,4
20050504050531,3
20040908042201,3
20080302082415,2
20160706161656,3
20131110132003,1
20161110162149,3
20040403040964,1
20150112142131,3
20170402171905,3
20101009101346,2
20050807051710,2
20170504172300,3
20090706092293,2
20141211142198,2
20060402061718,3
20030112022082,3
20091211091022,3
20100403101842,3
20030707030652,2
20130302130991,2
20120807121883,3
20060604061509,3
20180908181619,2
20030807032934,2
20120706122502,3
20110909110841,3
20161110162073,2
20031212031599,2
20031211030591,2
20050402052002,3
20120807121999,3
20140302141472,2
20040303041561,2
20120504120701,3
20090505091449,2
20170807171930,2
20130402132161,1
20110807111427,2
20090504091385,3
20151110150795,2
20091008090811,2
20060807061414,2
20061109061154,2
20071110071610,3
20050212041525,3
20040908040519,2
20100101100675,2
20060301060814,2
20040302042094,3
20160112151945,4
20110201111860,4
20160808162030,3
20121009121334,2
20030908032024,3
20070404070971,2
20110202110951,2
20160706161202,2
20150302151309,3
20061211061979,2
20040808041880,2
20140908142478,3
20090403090041,2
20090303092201,3
20090303091628,2
20140112132309,2
20060908061414,1
20091008091257,2
20140201142010,2
20130909131192,2
20090706091158,3
20171211171992,3
20041212042467,3
20101010101813,3
20160504161107,3
20170705172404,2
20180302180500,3
20100505100073,2
20120605121979,2
20060908061442,3
20090706091848,3
20031212031110,2
20090201091313,3
20131210130757,3
20181211180074,3
20110504112310,3
20031211031643,3
20050807051237,3
20061009061486,2
20040908041663,2
20050403051777,2
20070112061810,2
20040605041764,3
20090908091605,3
20100605101110,2
20150504151646,4
20050101052363,4
20110201111806,3
20170605171512,4
20070807072051,2
20160112151771,2
20130201132537,3
20091211090697,3
20061010061838,2
20150908150876,3
20050302051425,3
20140605140135,3
20150402151263,3
20081009080093,2
20080112071014,3
20160403161366,3
20171211171166,2
20120112110878,3
20120706121479,1
20090302091476,3
20181009182223,4
20151211150936,3
20070504070832,2
20181211180766,3
20040504040009,2
20100504101743,2
20100302100563,3
20120504122235,3
20170112162175,3
20110302111127,3
20150604151836,4
20101211100781,3
20121008121520,4
20040111031099,3
20150606152343,2
20070202071223,1
20070909072081,3
20081211081661,3
20171210170859,3
20100302101464,3
20171211171868,3
20080402080982,1
20050605050939,2
20030604032367,4
20081211080099,3
20150604151703,3
20130504131733,1
20180403182213,3
20160403161988,2
20130504131415,4
20160807162131,3
20170101171563,3
20161211160898,3
20050807051982,2
20120201121995,3
20161212161538,2
20080807080782,3
20041211040029,4
20170807171119,4
20150504150021,3
20181211181369,3
20180706181161,2
20080908080039,1
20130908130687,2
20151009150601,4
20100401102440,3
20180112171981,2
20180201180737,2
20180504182030,2
20131009130798,3
20040302042171,3
20030402032980,3
20160201161098,4
20150112141781,2
20111210111743,2
20130909130150,2
20180402181810,3
20041109041467,4
20070404071651,2
20140909142418,3
20150908152216,2
20180112171168,2
20160908161011,4
20060606061927,2
20110112100821,2
20170705172482,2
20140807141555,4
20101009101466,3
20181009180591,2
20170908172383,1
20180402182219,3
20110202111358,1
20120706121057,2
20171111171305,2
20180201181957,3
20140504142416,2
20040807041948,3
20100202101065,3
20050908052175,3
20100706101038,3
20180112171506,3
20070706070096,3
20170402171402,2
20070908071727,2
20080706081021,2
20171109170844,2
20130202130730,4
20150606150900,3
20161010161753,4
20041110041046,3
20141009140685,3
20070302071137,2
20130504131869,2
20050112041592,3
20040808041405,2
20071111071697,2
20050101050715,3
20121210122136,3
20081211081329,3
20120504121806,1
20120201121433,2
20171210170664,4
20070201071185,3
20161009161771,2
20140605142415,2
20041010041809,2
20120302121887,2
20080503082359,2
20110101111597,3
20161009161279,2
20100605102379,4
20051009050655,3
20180807181811,3
20030101032742,3
20031110032696,3
20060403061686,3
20181210181073,3
20060504062121,3
20080706081235,2
20030201033359,2
20141110142121,3
20160201160525,2
20080504080856,2
20170201171796,3
20100807102433,2
20110302111220,1
20051110051975,3
20060909062169,3
20160706162292,3
20160706160127,2
20030504033603,2
20150402150563,3
20061110062008,2
20061210061582,2
20131210131183,3
20120909121553,3
20070504072605,3
20040706041384,3
20080504081605,3
20060706062179,2
20160111151922,3
20160212151370,3
20030302032256,3
20110504110613,3
20070706071091,2
20141009142009,2
20130908132027,3
20141109141930,3
20180807180843,2
20111110112199,2
20070402071433,3
20090605092029,3
20141110141698,2
20180504182222,3
20081211081038,3
20181210181422,4
20110302111394,2
20071211071038,2
20090404090881,3
20041110042431,3
20051211052150,3
20050908051726,3
20120504121511,3
20100909101375,3
20140908142199,2
20161110161508,3
20161211160836,2
20070908070575,2
20080504080679,2
20090303091878,3
20041010040817,3
20170707172440,2
20150908152067,3
20090706090815,4
20151008151742,3
20160606160828,2
20080112070519,3
20111210110600,4
20130605131333,2
20040504041704,3
20080706082357,3
20110402111299,2
20100112091646,2
20060706062197,3
20090504092136,2
20060301061773,2
20180908180051,3
20050504050626,3
20140504140959,2
20140707140114,2
20120706122383,3
20110605110801,2
20030504030677,3
20160112151687,2
20070404070769,2
20060504061914,2
20070101071273,2
20061212060815,4
20141110140879,2
20041109041656,3
20140302142266,3
20120706121930,3
20030908033367,2
20120806120832,3
20060908062171,2
20070806071000,1
20120111110572,1
20091009090535,3
20100604102267,2
20160707161166,2
20171109171425,4
20160808161503,3
20091009091364,1
20030807030069,4
20161211161391,2
20130504130522,1
20071211071972,3
20130112122476,3
20040101041564,2
20080212071075,1
20130101131917,2
20180504181070,3
20130302132328,3
20140606140997,1
20111009111210,2
20181009181655,3
20150908150024,3
20101211101632,2
20110605112042,3
20070604071442,2
20161211160881,1
20050112041867,3
20100201102387,3
20030302032365,1
20150402150505,3
20170303172379,3
20051111050649,2
20090403091180,2
20160908160511,2
20061010060550,2
20080706082396,2
20121008121948,2
20140606142427,4
20170112161796,3
20070806071907,2
20140908140754,2
20140302141642,3
20050101052316,2
20030101033317,2
20140706140980,3
20171211172258,4
20120605121895,4
20031212030108,2
20051109050981,3
20040807040777,3
20050201050521,3
20030908033349,3
20070706072203,2
20070201070808,3
20070505071561,2
20030706032514,2
20070606071919,3
20161111160878,2
20060807062509,3
20140706141554,2
20100908101025,3
20050606050884,2
20060301061535,2
20040908041960,3
20030908030116,3
20100303102279,2
20030504031828,2
20180504182072,2
20091110091788,3
20110807110160,3
20170806172019,2
20130706131073,2
20050504052188,3
20120404120767,2
20080303080829,3
20030302030663,3
20100302101640,3
20171212170856,2
20100605100971,3
20030112022681,3
20111212110866,4
20110807112441,3
20130303132213,2
20140706140859,2
20170706171419,3
20140706140839,2
20060909062398,1
20180303182243,3
20160302160594,3
20090111081738,3
20100402101893,1
20101009102378,3
20040907041954,3
20050807052314,2
20040112033118,3
20181110181167,2
20161009162130,2
20110201111190,3
20031110031758,2
20090403092434,3
20130202131887,3
20110706111740,3
20070302070622,3
20180604180510,2
20120605121031,4
20150112141303,2
20060101060890,3
20050604051158,2
20181211180787,3
20060807061826,3
20060706062435,3
20030908031956,2
20090908090792,2
20030402031772,3
20150504152049,4
20161211161469,3
20070807071144,3
20120504120001,3
20051209052436,3
20140909141212,3
20161212162091,2
20130605132360,2
20121111121096,3
20091212091578,3
20040112031813,2
20080111070765,4
20030807033066,2
20160112150651,2
20030404032732,2
20130807132409,2
20121007120773,3
20140112132318,3
20181009182255,3
20051211052352,2
20131110130806,3
20170302171032,3
20130504131339,2
20171009171046,3
20040112031243,2
20090402091074,2
20130302131768,2
20101210101473,3
20181008181057,2
20170908171908,2
20080706080634,4
20140302142300,2
20050201050054,2
20160504161796,2
20131009132202,3
20130112121481,3
20080302082336,2
20100111092406,3
20170302172496,3
20111010110971,2
20180807180867,2
20051009052027,2
20170302171105,2
20181211181780,1
20170807172493,2
20180808181241,3
20070807071756,4
20030402031536,3
20060907061705,3
20141210141206,2
20040201041063,2
20050706050672,3
20150606152431,3
20161010160553,2
20130403132042,2
20080807081546,2
20120201121872,3
20131109132110,3
20120504122320,3
20180908182252,2
20120504122423,3
20050807050825,3
20120908120752,1
20080808081285,3
20140504141846,3
20170504170784,2
20100201100689,3
20070101072387,3
20100302102362,2
20041110041337,2
20030504033270,3
20061009062020,2
20110403111205,4
20170706170988,2
20130504132366,3
20030303030859,2
20141110140887,3
20130302132166,1
20070505072172,2
20161211162100,3
20170909171523,2
20130908131638,4
20061110061966,4
20110807110916,2
20130201132265,3
20080705081667,3
20130605131547,3
20090807091308,3
20161009161490,2
20041009041621,3
20080909080651,2
20170505172526,2
20160907162138,4
20140706140669,3
20110908110807,3
20180908181138,3
20140403141420,3
20060706060796,3
20100806102443,2
20120706121313,4
20091009090908,2
20100504101179,3
20180112171377,2
20160403161887,1
20090706092233,2
20110112100649,2
20061110061645,3
20131110130801,3
20100201102203,2
20040907041299,2
20171109170995,1
20040302041424,3
20170504171359,3
20030807032504,3
20060605060805,3
20160808161274,4
20170606171907,3
20130112120797,2
20160302161898,3
20160302161571,3
20040403041831,3
20061109062342,2
20130504132148,4
20071009071030,3
20060112051406,2
20120908120159,2
20110908110790,3
20040605042028,2
20111211112375,2
20150112142144,2
20111008111171,3
20040403040507,3
20061009060771,1
20090302091734,2
20151009151242,3
20140706141227,2
20180504181751,2
20040908040502,3
20030201030567,3
20121110120947,2
20171109170869,2
20091111092482,2
20050504050611,1
20090908092242,3
20080403082437,2
20031009032293,2
20050605051112,2
20060303060768,2
20110908111368,2
20170606171399,2
20160404162262,2
20151009151414,2
20100112090829,2
20091109091722,3
20150807151542,3
20050504051535,2
20081211080500,3
20060503061875,3
20061110061744,4
20101009100811,2
20060302062034,2
20131211132028,4
20171010171635,2
20040705041370,2
20110706110866,2
20160706160906,2
20070908070818,3
20030201030012,2
20150112141086,2
20170504172008,3
20140908140827,2
20140605141450,3
20091210091565,2
20090606092206,2
20100112092053,3
20120908121417,2
20030706033651,1
20050503050946,3
20040605040029,3
20170908171461,2
20170706171429,3
20080908082423,2
20111009110882,4
20050706052247,3
20081212082077,2
20031009031626,2
20110807112185,2
20130404130750,4
20050111040782,3
20031110032922,3
20140908141343,3
20060504061031,1
20070504071726,2
20170706171422,2
20071009071376,3
20100605101742,2
20120706121940,3
